產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
全民高爾夫 4 BEST版,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2004-07-08
奧丁領域 BEST版,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2008-06-05
全民網球 BEST版,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2008-06-05
精選集 新牧場物語：PURE 無瑕生命,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2008-07-24
機動戰士鋼 基連的野望 阿克西斯的威脅V,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2009-02-12
鋼彈無雙 2,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2008-12-18
七龍珠 Z 無限世界,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2008-12-04
機動戰士鋼彈 00 鋼彈尖兵,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2008-10-16
創世紀傳說 // G.U. Vol.3 以步行速度前進,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2007-01-18
瘋狂空間王,光譜資訊股份有限公司,PC單機,普,未涉及任何情節,2011-03-18
狂歡島,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-02-01
Hustle Kings,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-02-22
Hello Kitty咖啡廳! HD,Sanrio Digital Europe SPRL,手機遊戲,護,未涉及任何情節,2012-10-11
三國立志傳2,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2012-02-08
天下霸圖2,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2011-02-25
三國立志傳3+曹操傳+攻略,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2011-12-06
創業王,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2011-04-08
台灣麻將王2,光譜資訊股份有限公司,PC單機,護,棋牌益智,2011-03-18
魔塔大陸 2 少女們於世界中迴響的創造詩,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2007-10-25
裝甲騎兵波德姆茲,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2007-11-15
超級機器人大戰 OG 外傳,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2007-12-27
汪達與巨像 BEST版,台灣索尼互動娛樂股份有限公司,PS2,輔12,恐怖,2008-05-22
餓狼傳說BA1 BEST版,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2008-05-29
拳皇音巢篇 BEST版,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2008-05-29
風雲超級連擊 BEST版,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2008-05-29
鐵拳 5 BEST版,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2008-06-05
女神異聞錄 4,台灣索尼互動娛樂股份有限公司,PS2,輔12,恐怖,2008-07-10
侍魂 六番勝負,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2008-07-24
超級機器人大戰 Z 特別碟,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2009-03-05
拳皇 2002 無限對決,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2009-02-26
超級機器人大戰 Z,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2008-09-25
魔塔大陸 2 少女們於世界中迴響的創造詩 BEST版,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2008-08-07
悟空蹦蹦蹦,Com2uS,手機遊戲,輔12,未涉及任何情節,2011-09-22
餓狼傳說BA2 BEST版,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2008-05-29
超級機器人大戰 OG BEST版,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2008-08-07
蒸汽革命,Gameforge Productions GmbH,手機遊戲,輔12,暴力,2013-01-14
麻將學園,光譜資訊股份有限公司,PC單機,輔12,棋牌益智,2007-02-02
Chocohero,Com2uS,手機遊戲,輔12,未涉及任何情節,2011-11-10
新聖戰Ⅱ Online,依斯楚互動娛樂股份有限公司,PC線上,輔12,"暴力,恐怖",2012-01-12
Datura,台灣索尼互動娛樂股份有限公司,ps3,輔12,恐怖,2012-05-08
胖公主,台灣索尼互動娛樂股份有限公司,ps3,輔12,未涉及任何情節,2011-07-27
新宿之狼,台灣索尼互動娛樂股份有限公司,PS2,輔15,"暴力,反社會性",2009-02-19
惡魔召喚師 葛葉雷道對亞巴頓王,台灣索尼互動娛樂股份有限公司,PS2,輔15,"暴力,恐怖",2008-10-23
亂2 Online,依斯楚互動娛樂股份有限公司,PC線上,輔15,"性,暴力,恐怖,菸酒,不當言語",2005-05-29
戰神 2,台灣索尼互動娛樂股份有限公司,PS2,限,暴力,2007-08-17
戰神,台灣索尼互動娛樂股份有限公司,PS2,限,暴力,2007-08-30
縱橫諜海4：雙面間諜,台灣索尼互動娛樂股份有限公司,PS2,限,"暴力,反社會性",2007-11-08
虎鬥拳,朱峰進,手機遊戲,限,暴力,2011-04-14
惡名昭彰 2：血色嘉年華,台灣索尼互動娛樂股份有限公司,ps3,限,"暴力,反社會性",2011-11-09
捷克與達斯特：The Precursor Legacy,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-03-29
風之旅人,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-05-22
百戰小旅鼠,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2006-12-11
摩托風暴 遙控越野賽,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-02-22
拉捷特與克拉克,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-06-28
拉捷特與克拉克 2,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-06-28
拉捷特與克拉克 3,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-06-28
音樂遊記,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-08-07
磁浮飛車 HD 合輯,台灣索尼互動娛樂股份有限公司,ps3,普,未涉及任何情節,2012-07-03
煙火,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2012-11-07
變種小精靈,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2011-12-23
摩托風暴 遙控越野賽,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2012-02-22
箱！-OPEN ME-,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2012-12-20
箱！-OPEN ME- digest版,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2012-12-20
PulzAR,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2012-11-07
音樂遊記,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2012-08-07
桌上足球,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2012-11-07
新模擬運輸公司,光譜資訊股份有限公司,PC單機,普,未涉及任何情節,2006-08-29
公主奇緣特點版,光譜資訊股份有限公司,PC單機,普,虛擬戀愛或結婚,2012-09-19
藍色天使隊FNAS,光譜資訊股份有限公司,PC單機,普,未涉及任何情節,2012-05-08
發明工坊1+2,光譜資訊股份有限公司,PC單機,普,虛擬戀愛或結婚,2009-07-29
RPG製作大師2,光譜資訊股份有限公司,PC單機,普,未涉及任何情節,2011-05-27
太空戰士 3,台灣索尼互動娛樂股份有限公司,psp,普,未涉及任何情節,2012-09-20
Hustle Kings,台灣索尼互動娛樂股份有限公司,PSVITA,護,未涉及任何情節,2012-02-22
秘境探險：寶藏之戰,台灣索尼互動娛樂股份有限公司,PSVITA,護,未涉及任何情節,2012-12-04
愛麗絲奏鳴曲2-衝擊代碼,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2011-12-19
美少女夢工坊5,光譜資訊股份有限公司,PC單機,護,虛擬戀愛或結婚,2010-05-26
美少女夢工坊5+攻略,光譜資訊股份有限公司,PC單機,護,虛擬戀愛或結婚,2010-05-26
真實之淚,光譜資訊股份有限公司,PC單機,護,虛擬戀愛或結婚,2007-03-30
超魔法大戰,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2008-01-04
Quantum Conundrum,台灣索尼互動娛樂股份有限公司,ps3,護,未涉及任何情節,2012-07-24
英雄榜,台灣索尼互動娛樂股份有限公司,ps3,護,暴力,2011-08-25
JAK 3,台灣索尼互動娛樂股份有限公司,ps3,輔12,暴力,2012-03-29
JAK 2,台灣索尼互動娛樂股份有限公司,ps3,輔12,暴力,2012-03-29
Move 塑身教練,台灣索尼互動娛樂股份有限公司,ps3,輔12,未涉及任何情節,2012-08-22
The Unfinished Swan,台灣索尼互動娛樂股份有限公司,ps3,輔12,未涉及任何情節,2012-10-17
When Vikings Attack,台灣索尼互動娛樂股份有限公司,ps3,輔12,暴力,2012-11-07
跳水,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,未涉及任何情節,2012-11-07
逃脫計畫,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,未涉及任何情節,2012-02-22
行星突擊 DELTA,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,2012-02-22
When Vikings Attack,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,2012-11-07
鋼鐵行動完美合輯,光譜資訊股份有限公司,PC單機,輔12,暴力,2012-05-08
海商王,光譜資訊股份有限公司,PC單機,輔12,未涉及任何情節,2008-11-14
閃擊戰三合一合輯,光譜資訊股份有限公司,PC單機,輔12,暴力,2011-12-19
閃擊戰2,光譜資訊股份有限公司,PC單機,輔12,暴力,2010-05-07
大戰略8,光譜資訊股份有限公司,PC單機,輔12,未涉及任何情節,2011-12-19
閃擊戰-戰術典藏,光譜資訊股份有限公司,PC單機,輔12,暴力,2010-07-12
我要搬家(Puzzle Family),Com2uS,手機遊戲,輔12,未涉及任何情節,2011-07-07
我要搬家PLUS(Puzzle Family PLUS),Com2uS,手機遊戲,輔12,未涉及任何情節,2011-07-07
Scarygirl,台灣索尼互動娛樂股份有限公司,ps3,輔12,恐怖,2012-05-30
Shock Troopers,台灣索尼互動娛樂股份有限公司,ps3,輔12,暴力,2011-08-25
拳皇 XIII,台灣索尼互動娛樂股份有限公司,ps3,輔12,暴力,2012-08-07
拳皇 95,台灣索尼互動娛樂股份有限公司,ps3,輔12,暴力,2011-07-21
越南大戰 2,台灣索尼互動娛樂股份有限公司,psp,輔12,暴力,2011-10-13
搓麻將-財神無雙包,宇峻奧汀科技股份有限公司,PC線上,輔15,棋牌益智,2013-02-06
殺戮地帶,台灣索尼互動娛樂股份有限公司,ps3,限,"暴力,恐怖",2012-10-25
突擊槍手,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2012-06-28
PSVITA音樂播放器,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2012-12-05
PC三國志VIII(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2001-10-01
PC信長之野望．天下創世(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2003-09-30
PC三國志X(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2004-10-29
PC信長之野望．天下創世 PUK(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2004-12-03
PC信長之野望．天下創世 WPK(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2004-12-03
PC三國志X PUK(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2005-04-29
PC三國志X WPK(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2005-04-29
PC信長之野望．革新(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2005-09-26
PC三國志VIII 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2005-11-30
PC大航海時代IV 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2005-11-30
PC三國志11 (中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2006-07-27
PC三國志11 PUK(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2007-01-25
PC三國志11 WPK(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2007-01-25
PC 三國志IX 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2007-02-08
PC三國志VIII WPK 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2007-07-31
PC信長之野望．天下創世 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2007-08-02
PC信長之野望．革新 PUK(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2007-12-07
PC信長之野望．革新 WPK(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2007-12-07
PC三國志X 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2009-10-15
PC信長之野望‧天道WPK (中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2011-01-27
PC信長之野望．革新特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2012-06-07
PC三國志11特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2012-06-28
PC三國志12 (中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2012-08-23
Shock Troopers,台灣索尼互動娛樂股份有限公司,psp,輔12,暴力,2011-08-25
拳皇 96,台灣索尼互動娛樂股份有限公司,psp,輔12,暴力,2011-10-13
英雄榜,台灣索尼互動娛樂股份有限公司,psp,輔12,暴力,2011-08-25
時空旅行者,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,"不當言語,反社會性",2012-07-12
電梯大戰 DELUXE,台灣索尼互動娛樂股份有限公司,ps3,輔12,暴力,2011-08-31
PC太閤立志傳5(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2004-07-28
PC遙遠時空2(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,虛擬戀愛或結婚,2005-11-30
PC太閤立志傳IV 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,未涉及任何情節,2005-11-30
PC真‧三國無雙4 Special(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2006-06-22
PC真‧三國無雙3 Hyper(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2007-02-08
PC真‧三國無雙3 Hyper 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2007-02-08
PC無雙OROCHI蛇魔(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2008-04-02
PC戰國無雙2(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2008-06-26
PC真‧三國無雙4 Special特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2009-06-04
PC真‧三國無雙5(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2009-07-02
PC無雙OROCHI蛇魔Z(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2009-12-24
PC太閤立志傳5 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,未涉及任何情節,2010-10-27
PC無雙OROCHI蛇魔特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2011-02-17
PC戰國無雙2特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2011-03-03
PC 秋之回憶7‧打勾勾的記憶(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,虛擬戀愛或結婚,2011-06-02
PC真‧三國無雙5 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2012-05-10
PC無雙OROCHI蛇魔Z 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2012-05-24
PC真三國無雙6with猛將傳(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2012-06-21
PS3百年戰爭 (日文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2007-08-27
PS3真‧三國無雙5 (日文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2007-08-27
PS3真‧三國無雙5(中文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2008-09-25
PS3百年戰爭 特優版(日文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2008-11-13
PS3無雙OROCHI Z(日文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2009-03-12
PS3真‧三國無雙5Empires (日文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2009-05-28
PS3真‧三國無雙5Empires(中文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2009-06-25
超讚麻將,台灣索尼互動娛樂股份有限公司,PSVITA,輔15,棋牌益智,2012-11-13
PS3信長之野望‧天道(日文版),臺灣光榮特庫摩股份有限公司,PS3,普,未涉及任何情節,2010-03-04
PS3 劍與魔法與學園迷宮3(日文版),臺灣光榮特庫摩股份有限公司,PS3,普,未涉及任何情節,2010-10-07
Xbox360 Fatal Inertia 致命慣性(日文版),臺灣光榮特庫摩股份有限公司,Xbox360,普,未涉及任何情節,2007-08-31
Xbox360鋼彈無雙 國際版(英日版),臺灣光榮特庫摩股份有限公司,Xbox360,普,未涉及任何情節,2007-12-20
Xbox360鋼彈無雙(特優版),臺灣光榮特庫摩股份有限公司,Xbox360,普,未涉及任何情節,2008-10-23
Xbox360鋼彈無雙2(日文版),臺灣光榮特庫摩股份有限公司,Xbox360,普,未涉及任何情節,2008-12-18
PS3真‧三國無雙5 特優版(日文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2009-07-02
PS3無雙OROCHI蛇魔Z(中文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2009-07-30
PS3真‧三國無雙MULTI RAID Special (日文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2009-10-01
PS3真‧三國無雙MULTI RAID Special(中文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2009-12-17
PS3真．三國無雙5 特優版(中文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2010-07-01
