committee,lgno,name,term,sessionPeriod,isCoChairman,
紀律委員會,00124,曹爾忠,4,3,Y,
紀律委員會,00139,陳傑儒,4,3,Y,
紀律委員會,00143,陳學聖,4,3,N,
紀律委員會,00152,湯金全,4,3,N,
紀律委員會,00156,黃木添,4,3,Y,
紀律委員會,00160,黃敏惠,4,3,Y,
紀律委員會,00165,楊仁福,4,3,Y,
紀律委員會,00176,廖福本,4,3,N,
紀律委員會,00186,蔡中涵,4,3,N,
紀律委員會,00190,蔡煌瑯,4,3,N,
紀律委員會,00194,劉光華,4,3,Y,
紀律委員會,00208,營志宏,4,3,N,
紀律委員會,00212,戴振耀,4,3,N,
紀律委員會,00216,鍾紹和,4,3,N,
紀律委員會,00222,羅明才,4,3,N,
紀律委員會,00223,羅福助,4,3,N,
經費稽核委員會,00014,江綺雯,4,3,N,
經費稽核委員會,00019,朱鳳芝,4,3,N,
經費稽核委員會,00022,沈智慧,4,3,N,
經費稽核委員會,00043,林文郎,4,3,N,
經費稽核委員會,00063,林豐喜,4,3,Y,
經費稽核委員會,00091,秦慧珠,4,3,N,
經費稽核委員會,00113,張世良,4,3,Y,
經費稽核委員會,00121,張蔡美,4,3,N,
經費稽核委員會,00128,陳忠信,4,3,N,
經費稽核委員會,00130,陳昭南,4,3,N,
經費稽核委員會,00134,陳清寶,4,3,N,
經費稽核委員會,00137,陳超明,4,3,N,
經費稽核委員會,00149,曾蔡美佐,4,3,N,
經費稽核委員會,00163,黃顯洲,4,3,Y,
外交及僑務委員會,00077,施明德,4,3,N,
外交及僑務委員會,00081,洪奇昌,4,3,Y,
外交及僑務委員會,00083,洪讀,4,3,N,
外交及僑務委員會,00114,張旭成,4,3,N,
外交及僑務委員會,00143,陳學聖,4,3,Y,
外交及僑務委員會,00148,曾華德,4,3,N,
外交及僑務委員會,00167,楊作洲,4,3,N,
外交及僑務委員會,00225,饒穎奇,4,3,N,
科技及資訊委員會,00001,丁守中,4,3,N,
科技及資訊委員會,00008,王幸男,4,3,N,
科技及資訊委員會,00029,李嘉進,4,3,Y,
科技及資訊委員會,00035,李顯榮,4,3,N,
科技及資訊委員會,00039,呂新民,4,3,N,
科技及資訊委員會,00046,林志嘉,4,3,N,
科技及資訊委員會,00056,林益世,4,3,N,
科技及資訊委員會,00076,邱鏡淳,4,3,Y,
科技及資訊委員會,00105,許榮淑,4,3,Y,
科技及資訊委員會,00122,張學舜,4,3,N,
科技及資訊委員會,00128,陳忠信,4,3,N,
科技及資訊委員會,00130,陳昭南,4,3,N,
科技及資訊委員會,00137,陳超明,4,3,N,
科技及資訊委員會,00142,陳榮盛,4,3,N,
科技及資訊委員會,00151,游淮銀,4,3,N,
科技及資訊委員會,00158,黃明和,4,3,N,
科技及資訊委員會,00163,黃顯洲,4,3,N,
科技及資訊委員會,00173,葉憲修,4,3,N,
科技及資訊委員會,00177,廖學廣,4,3,N,
科技及資訊委員會,00179,潘維剛,4,3,N,
國防委員會,00023,李文忠,4,3,N,
國防委員會,00030,李鳴皋,4,3,N,
國防委員會,00032,李慶雄,4,3,Y,
國防委員會,00033,李慶華,4,3,N,
國防委員會,00049,林明義,4,3,N,
國防委員會,00051,林南生,4,3,N,
國防委員會,00067,周正之,4,3,N,
國防委員會,00091,秦慧珠,4,3,N,
國防委員會,00100,梁牧養,4,3,N,
國防委員會,00108,郭素春,4,3,N,
國防委員會,00109,郭榮振,4,3,N,
國防委員會,00113,張世良,4,3,Y,
國防委員會,00168,楊秋興,4,3,N,
國防委員會,00181,鄭金玲,4,3,N,
國防委員會,00202,賴士葆,4,3,N,
國防委員會,00215,鍾金江,4,3,N,
預算及決算委員會,00016,朱立倫,4,3,N,
預算及決算委員會,00022,沈智慧,4,3,N,
預算及決算委員會,00047,林宗男,4,3,N,
預算及決算委員會,00057,林國華,4,3,N,
預算及決算委員會,00094,徐少萍,4,3,Y,
預算及決算委員會,00099,翁重鈞,4,3,N,
預算及決算委員會,00104,許舒博,4,3,N,
預算及決算委員會,00115,張秀珍,4,3,N,
預算及決算委員會,00120,張福興,4,3,N,
預算及決算委員會,00190,蔡煌瑯,4,3,Y,
預算及決算委員會,00197,劉政鴻,4,3,N,
預算及決算委員會,00211,謝章捷,4,3,N,
司法委員會,00061,林瑞圖,4,3,N,
司法委員會,00089,高育仁,4,3,N,
司法委員會,00096,徐志明,4,3,Y,
司法委員會,00145,陳瓊讚,4,3,N,
司法委員會,00146,曾永權,4,3,N,
司法委員會,00155,彭紹瑾,4,3,N,
司法委員會,00176,廖福本,4,3,Y,
司法委員會,00198,劉俊雄,4,3,N,
司法委員會,00206,盧逸峰,4,3,N,
法制委員會,00013,瓦歷斯．貝林,4,3,N,
法制委員會,00019,朱鳳芝,4,3,N,
法制委員會,00052,林建榮,4,3,N,
法制委員會,00062,林濁水,4,3,Y,
法制委員會,00068,周伯倫,4,3,N,
法制委員會,00073,邱太三,4,3,N,
法制委員會,00078,洪玉欽,4,3,N,
法制委員會,00186,蔡中涵,4,3,Y,
法制委員會,00193,劉文雄,4,3,N,
法制委員會,00194,劉光華,4,3,Y,
法制委員會,00195,劉松藩,4,3,N,
法制委員會,00196,劉炳偉,4,3,N,
法制委員會,00200,劉銓忠,4,3,N,
內政委員會,00013,瓦歷斯．貝林,4,4,N,
內政委員會,00028,李俊毅,4,4,N,
內政委員會,00038,吳清池,4,4,N,
內政委員會,00087,侯惠仙,4,4,N,
內政委員會,00088,唐碧娥,4,4,N,
內政委員會,00107,郭廷才,4,4,N,
內政委員會,00110,章仁香,4,4,N,
內政委員會,00122,張學舜,4,4,Y,
內政委員會,00148,曾華德,4,4,N,
內政委員會,00161,黃義交,4,4,N,
內政委員會,00162,黃爾璇,4,4,N,
內政委員會,00171,葉宜津,4,4,N,
內政委員會,00174,廖風德,4,4,N,
內政委員會,00186,蔡中涵,4,4,Y,
內政委員會,00189,蔡家福,4,4,N,
內政委員會,00201,劉憲同,4,4,N,
內政委員會,00224,蘇煥智,4,4,N,
經濟委員會,00002,方醫良,4,4,N,
經濟委員會,00019,朱鳳芝,4,4,N,
經濟委員會,00022,沈智慧,4,4,N,
經濟委員會,00029,李嘉進,4,4,N,
經濟委員會,00037,吳克清,4,4,N,
經濟委員會,00068,周伯倫,4,4,N,
經濟委員會,00072,周錫瑋,4,4,N,
經濟委員會,00074,邱垂貞,4,4,N,
經濟委員會,00090,高揚昇,4,4,N,
經濟委員會,00098,翁金珠,4,4,Y,
經濟委員會,00104,許舒博,4,4,N,
經濟委員會,00129,陳明文,4,4,N,
經濟委員會,00132,陳振雄,4,4,N,
經濟委員會,00147,曾振農,4,4,N,
經濟委員會,00149,曾蔡美佐,4,4,Y,
經濟委員會,00152,湯金全,4,4,N,
經濟委員會,00200,劉銓忠,4,4,N,
經濟委員會,00209,謝言信,4,4,N,
經濟委員會,00219,蕭苑瑜,4,4,N,
財政委員會,00006,王令麟,4,4,Y,
財政委員會,00017,朱星羽,4,4,Y,
財政委員會,00036,吳光訓,4,4,N,
財政委員會,00042,余政道,4,4,N,
財政委員會,00048,林忠正,4,4,N,
財政委員會,00049,林明義,4,4,N,
財政委員會,00055,林重謨,4,4,N,
財政委員會,00073,邱太三,4,4,N,
財政委員會,00099,翁重鈞,4,4,N,
財政委員會,00142,陳榮盛,4,4,N,
財政委員會,00145,陳瓊讚,4,4,N,
財政委員會,00192,蔡豪,4,4,N,
財政委員會,00198,劉俊雄,4,4,N,
財政委員會,00222,羅明才,4,4,Y,
教育及文化委員會,00005,王世勛,4,4,N,
教育及文化委員會,00018,朱惠良,4,4,N,
教育及文化委員會,00031,李慶安,4,4,N,
教育及文化委員會,00045,林宏宗,4,4,N,
教育及文化委員會,00047,林宗男,4,4,N,
教育及文化委員會,00079,洪秀柱,4,4,Y,
教育及文化委員會,00080,洪性榮,4,4,N,
教育及文化委員會,00101,許素葉,4,4,N,
教育及文化委員會,00123,曹啟鴻,4,4,N,
教育及文化委員會,00138,陳景峻,4,4,Y,
教育及文化委員會,00157,黃秀孟,4,4,Y,
教育及文化委員會,00168,楊秋興,4,4,N,
教育及文化委員會,00182,鄭逢時,4,4,N,
教育及文化委員會,00197,劉政鴻,4,4,N,
教育及文化委員會,00207,穆閩珠,4,4,N,
交通委員會,00011,王昱婷,4,4,N,
交通委員會,00015,伍澤元,4,4,N,
交通委員會,00050,林炳坤,4,4,N,
交通委員會,00052,林建榮,4,4,N,
交通委員會,00054,林春德,4,4,N,
交通委員會,00070,周雅淑,4,4,N,
交通委員會,00097,徐慶元,4,4,Y,
交通委員會,00106,許鍾碧霞,4,4,N,
交通委員會,00111,張川田,4,4,N,
交通委員會,00120,張福興,4,4,N,
交通委員會,00131,陳振盛,4,4,N,
交通委員會,00133,陳根德,4,4,Y,
交通委員會,00141,陳進丁,4,4,N,
交通委員會,00159,黃昭順,4,4,N,
交通委員會,00206,盧逸峰,4,4,N,
社會福利及衛生環境委員會,00014,江綺雯,4,4,N,
社會福利及衛生環境委員會,00021,沈富雄,4,4,N,
社會福利及衛生環境委員會,00024,李正宗,4,4,Y,
社會福利及衛生環境委員會,00026,李全教,4,4,N,
社會福利及衛生環境委員會,00060,林源山,4,4,N,
社會福利及衛生環境委員會,00069,周清玉,4,4,N,
社會福利及衛生環境委員會,00075,邱創良,4,4,N,
社會福利及衛生環境委員會,00093,徐中雄,4,4,N,
社會福利及衛生環境委員會,00102,許添財,4,4,N,
社會福利及衛生環境委員會,00117,張俊宏,4,4,N,
社會福利及衛生環境委員會,00119,張清芳,4,4,N,
社會福利及衛生環境委員會,00121,張蔡美,4,4,N,
社會福利及衛生環境委員會,00139,陳傑儒,4,4,N,
社會福利及衛生環境委員會,00144,陳鴻基,4,4,Y,
社會福利及衛生環境委員會,00160,黃敏惠,4,4,N,
社會福利及衛生環境委員會,00166,楊吉雄,4,4,N,
社會福利及衛生環境委員會,00170,靳曾珍麗,4,4,N,
社會福利及衛生環境委員會,00191,蔡鈴蘭,4,4,N,
社會福利及衛生環境委員會,00203,賴勁麟,4,4,Y,
程序委員會,00008,王幸男,4,4,N,
程序委員會,00023,李文忠,4,4,N,
程序委員會,00027,李炷烽,4,4,N,
程序委員會,00040,何智輝,4,4,Y,
程序委員會,00041,何嘉榮,4,4,N,
程序委員會,00056,林益世,4,4,N,
程序委員會,00065,卓榮泰,4,4,N,
程序委員會,00070,周雅淑,4,4,N,
程序委員會,00073,邱太三,4,4,N,
程序委員會,00087,侯惠仙,4,4,N,
程序委員會,00090,高揚昇,4,4,N,
程序委員會,00091,秦慧珠,4,4,N,
程序委員會,00104,許舒博,4,4,N,
程序委員會,00120,張福興,4,4,N,
程序委員會,00137,陳超明,4,4,N,
程序委員會,00155,彭紹瑾,4,4,Y,
程序委員會,00158,黃明和,4,4,N,
程序委員會,00160,黃敏惠,4,4,N,
程序委員會,00171,葉宜津,4,4,N,
程序委員會,00176,廖福本,4,4,N,
程序委員會,00180,鄭永金,4,4,N,
程序委員會,00184,鄭龍水,4,4,N,
程序委員會,00191,蔡鈴蘭,4,4,N,
程序委員會,00201,劉憲同,4,4,N,
程序委員會,00221,關沃暖,4,4,N,
程序委員會,00226,王麗萍,4,4,N,
紀律委員會,00001,丁守中,4,4,N,
紀律委員會,00002,方醫良,4,4,N,
紀律委員會,00003,巴燕．達魯,4,4,N,
紀律委員會,00004,王天競,4,4,N,
紀律委員會,00005,王世勛,4,4,N,
紀律委員會,00006,王令麟,4,4,N,
紀律委員會,00007,王兆釧,4,4,N,
紀律委員會,00008,王幸男,4,4,N,
紀律委員會,00009,王拓,4,4,N,
外交及僑務委員會,00025,李先仁,4,4,Y,
外交及僑務委員會,00077,施明德,4,4,N,
外交及僑務委員會,00082,洪昭男,4,4,N,
外交及僑務委員會,00083,洪讀,4,4,Y,
外交及僑務委員會,00114,張旭成,4,4,Y,
外交及僑務委員會,00125,陳宏昌,4,4,N,
外交及僑務委員會,00143,陳學聖,4,4,N,
外交及僑務委員會,00167,楊作洲,4,4,N,
外交及僑務委員會,00217,顏錦福,4,4,N,
外交及僑務委員會,00221,關沃暖,4,4,N,
外交及僑務委員會,00225,饒穎奇,4,4,N,
科技及資訊委員會,00001,丁守中,4,4,N,
科技及資訊委員會,00008,王幸男,4,4,N,
科技及資訊委員會,00035,李顯榮,4,4,N,
科技及資訊委員會,00039,呂新民,4,4,N,
科技及資訊委員會,00046,林志嘉,4,4,N,
科技及資訊委員會,00056,林益世,4,4,N,
科技及資訊委員會,00065,卓榮泰,4,4,N,
科技及資訊委員會,00076,邱鏡淳,4,4,N,
科技及資訊委員會,00105,許榮淑,4,4,N,
科技及資訊委員會,00127,陳其邁,4,4,N,
科技及資訊委員會,00130,陳昭南,4,4,Y,
科技及資訊委員會,00134,陳清寶,4,4,Y,
科技及資訊委員會,00137,陳超明,4,4,N,
科技及資訊委員會,00158,黃明和,4,4,N,
科技及資訊委員會,00163,黃顯洲,4,4,Y,
科技及資訊委員會,00165,楊仁福,4,4,N,
科技及資訊委員會,00173,葉憲修,4,4,N,
科技及資訊委員會,00177,廖學廣,4,4,N,
科技及資訊委員會,00179,潘維剛,4,4,N,
科技及資訊委員會,00180,鄭永金,4,4,N,
科技及資訊委員會,00214,鍾利德,4,4,N,
國防委員會,00023,李文忠,4,4,N,
國防委員會,00030,李鳴皋,4,4,Y,
國防委員會,00033,李慶華,4,4,N,
國防委員會,00067,周正之,4,4,N,
國防委員會,00091,秦慧珠,4,4,N,
國防委員會,00094,徐少萍,4,4,N,
國防委員會,00100,梁牧養,4,4,Y,
國防委員會,00109,郭榮振,4,4,Y,
國防委員會,00128,陳忠信,4,4,N,
國防委員會,00146,曾永權,4,4,N,
國防委員會,00169,楊瓊瓔,4,4,N,
國防委員會,00175,廖婉汝,4,4,N,
國防委員會,00188,蔡明憲,4,4,N,
國防委員會,00196,劉炳偉,4,4,N,
國防委員會,00205,盧秀燕,4,4,N,
國防委員會,00211,謝章捷,4,4,N,
國防委員會,00215,鍾金江,4,4,N,
預算及決算委員會,00016,朱立倫,4,4,Y,
預算及決算委員會,00040,何智輝,4,4,N,
預算及決算委員會,00051,林南生,4,4,N,
預算及決算委員會,00057,林國華,4,4,N,
預算及決算委員會,00084,柯建銘,4,4,N,
預算及決算委員會,00113,張世良,4,4,N,
預算及決算委員會,00115,張秀珍,4,4,N,
預算及決算委員會,00124,曹爾忠,4,4,N,
預算及決算委員會,00153,馮定國,4,4,N,
預算及決算委員會,00181,鄭金玲,4,4,N,
預算及決算委員會,00184,鄭龍水,4,4,N,
預算及決算委員會,00185,鄭寶清,4,4,Y,
預算及決算委員會,00190,蔡煌瑯,4,4,N,
預算及決算委員會,00202,賴士葆,4,4,N,
預算及決算委員會,00210,謝啟大,4,4,N,
預算及決算委員會,00216,鍾紹和,4,4,N,
預算及決算委員會,00226,王麗萍,4,4,N,
司法委員會,00032,李慶雄,4,4,Y,
司法委員會,00059,林進春,4,4,Y,
司法委員會,00061,林瑞圖,4,4,N,
司法委員會,00089,高育仁,4,4,N,
司法委員會,00103,許登宮,4,4,N,
司法委員會,00155,彭紹瑾,4,4,N,
司法委員會,00176,廖福本,4,4,N,
司法委員會,00212,戴振耀,4,4,N,
法制委員會,00010,王金平,4,4,N,
法制委員會,00027,李炷烽,4,4,N,
法制委員會,00034,李應元,4,4,N,
法制委員會,00053,林政則,4,4,N,
法制委員會,00062,林濁水,4,4,Y,
法制委員會,00078,洪玉欽,4,4,N,
法制委員會,00154,馮滬祥,4,4,Y,
法制委員會,00178,趙永清,4,4,N,
法制委員會,00194,劉光華,4,4,Y,
法制委員會,00208,營志宏,4,4,N,
內政委員會,00003,巴燕．達魯,4,5,N,
內政委員會,00013,瓦歷斯．貝林,4,5,N,
內政委員會,00045,林宏宗,4,5,N,
內政委員會,00050,林炳坤,4,5,N,
內政委員會,00068,周伯倫,4,5,N,
內政委員會,00072,周錫瑋,4,5,N,
內政委員會,00090,高揚昇,4,5,N,
內政委員會,00094,徐少萍,4,5,N,
內政委員會,00119,張清芳,4,5,Y,
內政委員會,00124,曹爾忠,4,5,N,
內政委員會,00143,陳學聖,4,5,N,
內政委員會,00148,曾華德,4,5,N,
內政委員會,00153,馮定國,4,5,N,
內政委員會,00171,葉宜津,4,5,N,
內政委員會,00183,鄭朝明,4,5,N,
內政委員會,00186,蔡中涵,4,5,Y,
內政委員會,00189,蔡家福,4,5,N,
內政委員會,00208,營志宏,4,5,N,
內政委員會,00224,蘇煥智,4,5,N,
經濟委員會,00019,朱鳳芝,4,5,N,
經濟委員會,00024,李正宗,4,5,N,
經濟委員會,00029,李嘉進,4,5,N,
經濟委員會,00074,邱垂貞,4,5,Y,
經濟委員會,00091,秦慧珠,4,5,N,
經濟委員會,00129,陳明文,4,5,N,
經濟委員會,00149,曾蔡美佐,4,5,Y,
經濟委員會,00175,廖婉汝,4,5,N,
經濟委員會,00209,謝言信,4,5,N,
經濟委員會,00211,謝章捷,4,5,N,
經濟委員會,00216,鍾紹和,4,5,N,
財政委員會,00006,王令麟,4,5,N,
財政委員會,00012,王雪峯,4,5,N,
財政委員會,00017,朱星羽,4,5,N,
財政委員會,00025,李先仁,4,5,N,
財政委員會,00036,吳光訓,4,5,N,
財政委員會,00043,林文郎,4,5,N,
財政委員會,00055,林重謨,4,5,N,
財政委員會,00073,邱太三,4,5,N,
財政委員會,00102,許添財,4,5,N,
財政委員會,00139,陳傑儒,4,5,N,
財政委員會,00145,陳瓊讚,4,5,N,
財政委員會,00151,游淮銀,4,5,N,
財政委員會,00174,廖風德,4,5,N,
財政委員會,00182,鄭逢時,4,5,N,
財政委員會,00192,蔡豪,4,5,N,
財政委員會,00201,劉憲同,4,5,N,
財政委員會,00222,羅明才,4,5,Y,
教育及文化委員會,00005,王世勛,4,5,N,
教育及文化委員會,00014,江綺雯,4,5,N,
教育及文化委員會,00018,朱惠良,4,5,N,
教育及文化委員會,00031,李慶安,4,5,N,
教育及文化委員會,00037,吳克清,4,5,N,
教育及文化委員會,00079,洪秀柱,4,5,N,
教育及文化委員會,00080,洪性榮,4,5,N,
教育及文化委員會,00087,侯惠仙,4,5,N,
教育及文化委員會,00104,許舒博,4,5,Y,
教育及文化委員會,00106,許鍾碧霞,4,5,N,
教育及文化委員會,00123,曹啟鴻,4,5,Y,
教育及文化委員會,00138,陳景峻,4,5,N,
教育及文化委員會,00142,陳榮盛,4,5,N,
教育及文化委員會,00157,黃秀孟,4,5,N,
教育及文化委員會,00207,穆閩珠,4,5,Y,
教育及文化委員會,00226,王麗萍,4,5,N,
交通委員會,00011,王昱婷,4,5,Y,
交通委員會,00027,李炷烽,4,5,N,
交通委員會,00044,林正二,4,5,N,
交通委員會,00051,林南生,4,5,N,
交通委員會,00054,林春德,4,5,N,
交通委員會,00065,卓榮泰,4,5,N,
交通委員會,00071,周慧瑛,4,5,N,
交通委員會,00097,徐慶元,4,5,Y,
交通委員會,00111,張川田,4,5,N,
交通委員會,00127,陳其邁,4,5,N,
交通委員會,00131,陳振盛,4,5,N,
交通委員會,00134,陳清寶,4,5,N,
交通委員會,00154,馮滬祥,4,5,N,
交通委員會,00168,楊秋興,4,5,N,
交通委員會,00184,鄭龍水,4,5,N,
社會福利及衛生環境委員會,00026,李全教,4,5,N,
社會福利及衛生環境委員會,00028,李俊毅,4,5,N,
社會福利及衛生環境委員會,00069,周清玉,4,5,N,
社會福利及衛生環境委員會,00075,邱創良,4,5,Y,
社會福利及衛生環境委員會,00093,徐中雄,4,5,N,
社會福利及衛生環境委員會,00099,翁重鈞,4,5,N,
社會福利及衛生環境委員會,00101,許素葉,4,5,N,
社會福利及衛生環境委員會,00107,郭廷才,4,5,N,
社會福利及衛生環境委員會,00121,張蔡美,4,5,N,
社會福利及衛生環境委員會,00125,陳宏昌,4,5,N,
社會福利及衛生環境委員會,00136,陳朝容,4,5,N,
社會福利及衛生環境委員會,00144,陳鴻基,4,5,N,
社會福利及衛生環境委員會,00152,湯金全,4,5,N,
社會福利及衛生環境委員會,00170,靳曾珍麗,4,5,N,
社會福利及衛生環境委員會,00178,趙永清,4,5,N,
社會福利及衛生環境委員會,00191,蔡鈴蘭,4,5,Y,
社會福利及衛生環境委員會,00195,劉松藩,4,5,N,
社會福利及衛生環境委員會,00203,賴勁麟,4,5,N,
社會福利及衛生環境委員會,00219,蕭苑瑜,4,5,N,
程序委員會,00005,王世勛,4,5,N,
程序委員會,00012,王雪峯,4,5,N,
程序委員會,00025,李先仁,4,5,N,
程序委員會,00026,李全教,4,5,Y,
程序委員會,00028,李俊毅,4,5,N,
程序委員會,00029,李嘉進,4,5,N,
程序委員會,00037,吳克清,4,5,N,
程序委員會,00057,林國華,4,5,N,
程序委員會,00068,周伯倫,4,5,N,
程序委員會,00075,邱創良,4,5,N,
程序委員會,00084,柯建銘,4,5,Y,
程序委員會,00094,徐少萍,4,5,N,
程序委員會,00096,徐志明,4,5,N,
程序委員會,00111,張川田,4,5,N,
程序委員會,00124,曹爾忠,4,5,N,
程序委員會,00130,陳昭南,4,5,N,
程序委員會,00134,陳清寶,4,5,N,
程序委員會,00136,陳朝容,4,5,N,
程序委員會,00141,陳進丁,4,5,N,
程序委員會,00153,馮定國,4,5,N,
程序委員會,00156,黃木添,4,5,N,
程序委員會,00159,黃昭順,4,5,N,
程序委員會,00165,楊仁福,4,5,N,
程序委員會,00166,楊吉雄,4,5,N,
程序委員會,00174,廖風德,4,5,N,
程序委員會,00187,蔡同榮,4,5,N,
程序委員會,00192,蔡豪,4,5,N,
程序委員會,00193,劉文雄,4,5,N,
程序委員會,00199,劉盛良,4,5,Y,
程序委員會,00202,賴士葆,4,5,N,
程序委員會,00219,蕭苑瑜,4,5,N,
程序委員會,00221,關沃暖,4,5,N,
外交及僑務委員會,00063,林豐喜,4,5,N,
外交及僑務委員會,00077,施明德,4,5,N,
