國際普通名稱,普通名稱,作物類別,容許量ppm,備註
"Clothianidin","可尼丁","蘋果","1","殺蟲劑"
"Clothianidin","可尼丁","櫻桃","1","殺蟲劑"
"Clothianidin","可尼丁","蠶豆(鮮)","0.02","殺蟲劑"
"Cyazofamid","賽座滅","番石榴","1","殺菌劑"
"Cyazofamid","賽座滅","番茄","2","殺菌劑"
"Cyazofamid","賽座滅","葡萄","1","殺菌劑"
"Cyazofamid","賽座滅","辣椒","2","殺菌劑"
"Cyazofamid","賽座滅","蓮霧","2","殺菌劑"
"Cyazofamid","賽座滅","青蔥","2","殺菌劑"
"Cyazofamid","賽座滅","龍鬚菜","1","殺菌劑"
"Cyazofamid","賽座滅","其他(蔬果類)*","0.01*","殺菌劑"
"Cyazofamid","賽座滅","其他(穀類)*","0.02*","殺菌劑"
"Cyazofamid","賽座滅","其他(茶類)*","0.05*","殺菌劑"
"Cyclosulfamuron","環磺隆","米類","0.1","除草劑"
"Cyclosulfamuron","環磺隆","其他(蔬果類)*","0.01*","除草劑"
"Cyclosulfamuron","環磺隆","其他(穀類)*","0.02*","除草劑"
"Cyclosulfamuron","環磺隆","其他(茶類)*","0.05*","除草劑"
"Cycloxydim","環殺草","十字花科包葉菜類","9","殺草劑"
"Cycloxydim","環殺草","不結球萵苣","1.5","殺草劑"
"Cycloxydim","環殺草","半結球萵苣","1.5","殺草劑"
"Cycloxydim","環殺草","玉米","0.2","殺草劑"
"Cycloxydim","環殺草","瓜果類","0.5","殺草劑"
"Cycloxydim","環殺草","米類","0.09","殺草劑"
"Cycloxydim","環殺草","羽衣甘藍","3","殺草劑"
"Cycloxydim","環殺草","洋蔥","3","殺草劑"
"Cycloxydim","環殺草","胡蘿蔔","5","殺草劑"
"Cycloxydim","環殺草","根芹菜","1","殺草劑"
"Cycloxydim","環殺草","草莓","3","殺草劑"
"Cycloxydim","環殺草","馬鈴薯","3","殺草劑"
"Cycloxydim","環殺草","乾豆類","0.5","殺草劑"
"Cycloxydim","環殺草","梨果類","0.09","殺草劑"
"Cycloxydim","環殺草","甜椒","9","殺草劑"
"Cyflumetofen","賽芬蟎","木瓜","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","仙草(乾)","2","殺蟎劑"
"Cyflumetofen","賽芬蟎","印度棗","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","李","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","杏仁","0.01","殺蟎劑"
"Cyflumetofen","賽芬蟎","枇杷","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","油桃","2","殺蟎劑"
"Cyflumetofen","賽芬蟎","枸杞","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","柑桔類","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","柿","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","美洲胡桃","0.01","殺蟎劑"
"Cyflumetofen","賽芬蟎","茄子","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","香瓜茄","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","桃","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","茶","5","殺蟎劑"
"Cyflumetofen","賽芬蟎","草莓","2","殺蟎劑"
"Cyflumetofen","賽芬蟎","梅","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","梨","2","殺蟎劑"
"Cyflumetofen","賽芬蟎","甜椒","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","楊桃","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","葡萄","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","酪梨","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","辣椒","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","酸漿","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","蓮霧","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","樹番茄","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","蘋果","1","殺蟎劑"
"Cyflumetofen","賽芬蟎","其他(蔬果類)*","0.01*","殺蟎劑"
"Cyflumetofen","賽芬蟎","其他(穀類)*","0.02*","殺蟎劑"
"Cyfluthrin","賽扶寧","番荔枝","0.2","殺蟲劑"
"Cyfluthrin","賽扶寧","楊桃","0.5","殺蟲劑"
"Cyfluthrin","賽扶寧","辣椒(乾)","1","殺蟲劑"
"Cyfluthrin","賽扶寧","蓮子(乾)","0.02","殺蟲劑"
"Cyfluthrin","賽扶寧","蓮花","0.5","殺蟲劑"
"Cyfluthrin","賽扶寧","蓮霧","0.5","殺蟲劑"
"Cyfluthrin","賽扶寧","澳洲胡桃","0.01","殺蟲劑"
"Cyfluthrin","賽扶寧","蘋果","0.5","殺蟲劑"
"Cyfluthrin","賽扶寧","其他(蔬果類)*","0.01*","殺蟲劑"
"Cyfluthrin","賽扶寧","其他(穀類)*","0.02*","殺蟲劑"
"Cyfluthrin","賽扶寧","其他(茶類)*","0.05*","殺蟲劑"
"Cyhalofop-butyl","丁基賽伏草","米","0.1","殺草劑"
"Cyhalothrin","賽洛寧","大麥","0.5","殺蟲劑"
"Cyhalothrin","賽洛寧","小麥","0.05","殺蟲劑"
"Cyhalothrin","賽洛寧","小葉菜類","1","殺蟲劑"
"Cyhalothrin","賽洛寧","小漿果類","1","殺蟲劑"
"Cyhalothrin","賽洛寧","山藥","0.04","殺蟲劑"
"Cyhalothrin","賽洛寧","火龍果","1","殺蟲劑"
"Cyhalothrin","賽洛寧","牛蒡","0.04","殺蟲劑"
"Cyhalothrin","賽洛寧","包葉菜類","0.5","殺蟲劑"
"Cyhalothrin","賽洛寧","玉米","0.02","殺蟲劑"
"Cyhalothrin","賽洛寧","瓜果類","0.5","殺蟲劑"
"Cyhalothrin","賽洛寧","瓜菜類","0.05","殺蟲劑"
"Cyhalothrin","賽洛寧","甘蔗","0.05","殺蟲劑"
"Cyhalothrin","賽洛寧","甘藷","0.04","殺蟲劑"
"Cyhalothrin","賽洛寧","百香果","1","殺蟲劑"
"Cyhalothrin","賽洛寧","米類","0.5","殺蟲劑"
"Cyhalothrin","賽洛寧","芋頭","0.5","殺蟲劑"
"Cyhalothrin","賽洛寧","豆菜類","1","殺蟲劑"
"Cyhalothrin","賽洛寧","黃金果","1","殺蟲劑"
"Cyhalothrin","賽洛寧","黑皮波羅門參","0.04","殺蟲劑"
"Cyhalothrin","賽洛寧","黑麥","0.05","殺蟲劑"
"Cyhalothrin","賽洛寧","葡萄(乾)","0.3","殺蟲劑"
"Cyhalothrin","賽洛寧","酪梨","1","殺蟲劑"
"Cyhalothrin","賽洛寧","榴槤蜜","1","殺蟲劑"
"Cyhalothrin","賽洛寧","蒜","0.04","殺蟲劑"
"Cyhalothrin","賽洛寧","蒜頭","0.04","殺蟲劑"
"Cyhalothrin","賽洛寧","辣椒(乾)","3","殺蟲劑"
"Cyhalothrin","賽洛寧","樹薯","0.04","殺蟲劑"
"Cyhalothrin","賽洛寧","燕麥","0.05","殺蟲劑"
"Cyhalothrin","賽洛寧","蕎頭","0.04","殺蟲劑"
"Cyhalothrin","賽洛寧","蘆筍","0.02","殺蟲劑"
"Cyhalothrin","賽洛寧","其他(蔬果類)*","0.01*","殺蟲劑"
"Cyhalothrin","賽洛寧","其他(穀類)*","0.02*","殺蟲劑"
"Cyhalothrin","賽洛寧","其他(茶類)*","0.05*","殺蟲劑"
"Cymoxanil","克絕","十字花科小葉菜類","1","殺菌劑"
"Cymoxanil","克絕","小漿果類","1","殺菌劑"
"Cymoxanil","克絕","山茼蒿","1","殺菌劑"
"Cymoxanil","克絕","牛蒡","0.1","殺菌劑"
"Cymoxanil","克絕","包葉菜類","1","殺菌劑"
"Cymoxanil","克絕","瓜果類","1","殺菌劑"
"Cymoxanil","克絕","瓜菜類","1","殺菌劑"
"Cymoxanil","克絕","白鳳菜","1","殺菌劑"
"Cymoxanil","克絕","豆薯","0.1","殺菌劑"
"Cymoxanil","克絕","果菜類","1","殺菌劑"
"Cymoxanil","克絕","狗尾草根","0.1","殺菌劑"
"Cymoxanil","克絕","芳香萬壽菊","1","殺菌劑"
"Cymoxanil","克絕","枸杞葉","1","殺菌劑"
"Cypermethrin","賽滅寧","咖啡豆","0.05","殺蟲劑"
"Cypermethrin","賽滅寧","果菜類","2","殺蟲劑"
"Cypermethrin","賽滅寧","狗尾草根","0.1","殺蟲劑"
"Cypermethrin","賽滅寧","芝麻","0.05","殺蟲劑"
"Cypermethrin","賽滅寧","芥菜","2","殺蟲劑"
"Cypermethrin","賽滅寧","青花菜","1","殺蟲劑"
"Cypermethrin","賽滅寧","柑桔類","2","殺蟲劑"
"Cypermethrin","賽滅寧","洋蔥","0.1","殺蟲劑"
"Cypermethrin","賽滅寧","紅豆","0.05","殺蟲劑"
"Cypermethrin","賽滅寧","紅豆芽","0.5","殺蟲劑"
"Cypermethrin","賽滅寧","苜蓿芽","0.5","殺蟲劑"
"Cypermethrin","賽滅寧","茉莉花","2","殺蟲劑"
"Cypermethrin","賽滅寧","香辛植物(果實)","0.5","殺蟲劑"
"Cypermethrin","賽滅寧","香辛植物(根莖)","0.2","殺蟲劑"
"Cypermethrin","賽滅寧","香蜂草","2","殺蟲劑"
"Cypermethrin","賽滅寧","核果類","2","殺蟲劑"
"Cypermethrin","賽滅寧","其他根莖菜類(豆薯、狗尾草根、洋蔥、甜菜根、闊葉大豆根、蘆筍除外)","0.01","殺蟲劑"
"Cypermethrin","賽滅寧","茶類","2","殺蟲劑"
"Cypermethrin","賽滅寧","馬鈴薯","0.05","殺蟲劑"
"Cypermethrin","賽滅寧","乾豆類","0.05","殺蟲劑"
"Cypermethrin","賽滅寧","啤酒花","30","殺蟲劑"
"Cypermethrin","賽滅寧","堅果類","0.05","殺蟲劑"
"Cypermethrin","賽滅寧","梨果類","2","殺蟲劑"
"Cypermethrin","賽滅寧","甜菜根","0.1","殺蟲劑"
"Cypermethrin","賽滅寧","其他麥類(大麥、小麥、黑麥、燕麥除外)","0.3","殺蟲劑"
"Cypermethrin","賽滅寧","紫蘇(乾)","2","殺蟲劑"
"Cypermethrin","賽滅寧","結球萵苣","2","殺蟲劑"
"Cypermethrin","賽滅寧","大豆","0.05","殺蟲劑"
"Cyproconazole","環克座","精製大豆油","0.1","殺菌劑"
"Cyproconazole","環克座","蒜","0.2","殺菌劑"
"Cyproconazole","環克座","蒜頭","0.05","殺菌劑"
"Cyproconazole","環克座","豌豆","0.01","殺菌劑"
"Cyproconazole","環克座","蕎頭","0.05","殺菌劑"
"Cyproconazole","環克座","蕗蕎","0.2","殺菌劑"
"Cyproconazole","環克座","其他雜糧類(玉米、高粱除外)","0.08","殺菌劑"
"Cyproconazole","環克座","其他(蔬果類)*","0.01*","殺菌劑"
"Cyproconazole","環克座","其他(穀類)*","0.02*","殺菌劑"
"Cyproconazole","環克座","其他(茶類)*","0.05*","殺菌劑"
"Cyprodinil","賽普洛","刀豆","0.5","殺菌劑"
"Cyprodinil","賽普洛","大麥","3","殺菌劑"
"Cyprodinil","賽普洛","小麥","0.5","殺菌劑"
"Cyprodinil","賽普洛","小黃瓜","0.2","殺菌劑"
"Cyprodinil","賽普洛","木瓜","1","殺菌劑"
"Cyprodinil","賽普洛","火龍果","1","殺菌劑"
"Cyprodinil","賽普洛","冬瓜","0.5","殺菌劑"
"Cyprodinil","賽普洛","瓜果類","1","殺菌劑"
"Cyprodinil","賽普洛","百香果","1","殺菌劑"
"Cyprodinil","賽普洛","李","2","殺菌劑"
"Cyprodinil","賽普洛","杏","2","殺菌劑"
"Cyprodinil","賽普洛","杏仁","0.02","殺菌劑"
"Cyprodinil","賽普洛","其他豆菜類(毛豆除外)","0.5","殺菌劑"
"Cyprodinil","賽普洛","豆薯","1","殺菌劑"
"Cyprodinil","賽普洛","其他梨果類(李、杏、油桃、櫻桃除外)","1","殺菌劑"
"Cyprodinil","賽普洛","油桃","2","殺菌劑"
"Cyprodinil","賽普洛","狗尾草根","1","殺菌劑"
"Cyprodinil","賽普洛","玫瑰","1","殺菌劑"
"Cyprodinil","賽普洛","絲瓜","0.5","殺菌劑"
"Cyprodinil","賽普洛","菊花","1","殺菌劑"
"Cyprodinil","賽普洛","菜豆","0.5","殺菌劑"
"Cyprodinil","賽普洛","萊豆","0.5","殺菌劑"
"Cyprodinil","賽普洛","越瓜","0.5","殺菌劑"
"Cyprodinil","賽普洛","黑莓","3","殺菌劑"
"Cyprodinil","賽普洛","楊桃","1","殺菌劑"
"Cyprodinil","賽普洛","葡萄","2","殺菌劑"
"Cyprodinil","賽普洛","葡萄(乾)","5","殺菌劑"
"Cyprodinil","賽普洛","酪梨","1","殺菌劑"
"Cyprodinil","賽普洛","辣椒","0.5","殺菌劑"
"Cyprodinil","賽普洛","酸漿","0.5","殺菌劑"
"Cyprodinil","賽普洛","蓮花","1","殺菌劑"
"Cyprodinil","賽普洛","蓮霧","1","殺菌劑"
"Cyprodinil","賽普洛","豌豆","0.5","殺菌劑"
"Cyprodinil","賽普洛","樹豆(鮮)","0.5","殺菌劑"
"Cyprodinil","賽普洛","樹番茄","0.5","殺菌劑"
"Cyprodinil","賽普洛","翼豆","0.5","殺菌劑"
"Cyprodinil","賽普洛","闊葉大豆根","1","殺菌劑"
"Cyprodinil","賽普洛","藍莓","3","殺菌劑"
"Cyprodinil","賽普洛","覆盆子","3","殺菌劑"
"Cyprodinil","賽普洛","櫻桃","2","殺菌劑"
"Cyprodinil","賽普洛","蠶豆(鮮)","0.5","殺菌劑"
"Cyprodinil","賽普洛","鷹嘴豆","0.5","殺菌劑"
"Cyprodinil","賽普洛","其他(蔬果類)*","0.01*","殺菌劑"
"Cyprodinil","賽普洛","其他(穀類)*","0.01*","殺菌劑"
"Cyprodinil","賽普洛","其他(茶類)*","0.05*","殺菌劑"
"Cyromazine","賽滅淨","小黃瓜","2","殺蟲劑"
"Cyromazine","賽滅淨","其他小葉菜類(不結球萵苣、半結球萵苣、芹菜、青蔥、菠菜除外)","1","殺蟲劑"
"Cyromazine","賽滅淨","絲瓜","0.5","殺蟲劑"
"Cyromazine","賽滅淨","菠菜","4","殺蟲劑"
"Cyromazine","賽滅淨","萊豆","3","殺蟲劑"
"Cyromazine","賽滅淨","越瓜","0.5","殺蟲劑"
"Cyromazine","賽滅淨","蒜頭","0.2","殺蟲劑"
"Cyromazine","賽滅淨","辣椒","0.5","殺蟲劑"
"Cyromazine","賽滅淨","蕎頭","0.2","殺蟲劑"
"Dalapon","得拉本","甘蔗類","0.1","殺草劑"
"DCIP(Nemamort)","滅線蟲","柑桔類","0.5","殺線蟲劑"
"Deltamethrin","第滅寧","大麥","1","殺蟲劑"
"Deltamethrin","第滅寧","大漿果類","0.2","殺蟲劑"
"Deltamethrin","第滅寧","小扁豆(乾)","0.1","殺蟲劑"
"Deltamethrin","第滅寧","小麥","1","殺蟲劑"
"Deltamethrin","第滅寧","小麥麵粉","0.3","殺蟲劑"
"Deltamethrin","第滅寧","小葉菜類","0.2","殺蟲劑"
"Deltamethrin","第滅寧","小漿果類","0.2","殺蟲劑"
"Deltamethrin","第滅寧","牛蒡","0.05","殺蟲劑"
"Deltamethrin","第滅寧","包葉菜類","0.2","殺蟲劑"
"Deltamethrin","第滅寧","可可豆","0.05","殺蟲劑"
"Deltamethrin","第滅寧","瓜果類","0.2","殺蟲劑"
"Deltamethrin","第滅寧","瓜菜類","0.2","殺蟲劑"
"Deltamethrin","第滅寧","葵花籽","0.05","殺蟲劑"
"Deltamethrin","第滅寧","竹筍","0.05","殺蟲劑"
"Deltamethrin","第滅寧","米類","0.05","殺蟲劑"
"Deltamethrin","第滅寧","杏仁","0.05","殺蟲劑"
"Deltamethrin","第滅寧","豆菜類","0.2","殺蟲劑"
"Deltamethrin","第滅寧","咖啡豆","0.05","殺蟲劑"
"Deltamethrin","第滅寧","其他根莖菜類(牛蒡、竹筍、洋蔥、胡蘿蔔、黑皮波羅門參、蘿蔔除外)","0.01","殺蟲劑"
"Deltamethrin","第滅寧","樹豆(乾)","0.1","殺蟲劑"
"Deltamethrin","第滅寧","橄欖","1","殺蟲劑"
"Deltamethrin","第滅寧","蕈菜類","0.05","殺蟲劑"
"Deltamethrin","第滅寧","蘿蔔","0.2","殺蟲劑"
"Deltamethrin","第滅寧","蠶豆(乾)","0.1","殺蟲劑"
"Deltamethrin","第滅寧","其他(蔬果類)*","0.01*","殺蟲劑"
"Deltamethrin","第滅寧","其他(穀類)*","0.02*","殺蟲劑"
"Deltamethrin","第滅寧","其他(茶類)*","0.05*","殺蟲劑"
"Demeton-s-methyl","滅賜松","甘蔗類","0.1","殺蟲劑"
"Demeton-s-methyl","滅賜松","柑桔類","0.5","殺蟲劑"
"Demeton-s-methyl","滅賜松","根莖菜類","0.1","殺蟲劑"
"Diafenthiuron","汰芬隆","小葉菜類","2","殺蟲劑"
"Diafenthiuron","汰芬隆","包葉菜類","2","殺蟲劑"
"Diafenthiuron","汰芬隆","柑桔類","1","殺蟲劑"
"Diafenthiuron","汰芬隆","茶類","5","殺蟲劑"
"Diafenthiuron","汰芬隆","梨果類","1","殺蟲劑"
"Diazinon","大利松","大漿果類","1","殺蟲劑"
"Diazinon","大利松","小葉菜類","0.5","殺蟲劑"
"Diazinon","大利松","小漿果類","0.5","殺蟲劑"
"Diazinon","大利松","包葉菜類","0.5","殺蟲劑"
"Diazinon","大利松","瓜菜類","0.2","殺蟲劑"
"Diazinon","大利松","米類","0.1","殺蟲劑"
"Diazinon","大利松","杏仁","0.05","殺蟲劑"
"Diazinon","大利松","豆菜類","0.2","殺蟲劑"
"Diazinon","大利松","果菜類","0.2","殺蟲劑"
"Diazinon","大利松","胡桃","0.01","殺蟲劑"
"Diazinon","大利松","胡蘿蔔","0.3","殺蟲劑"
"Diazinon","大利松","其他根莖菜類(胡蘿蔔除外)","0.1","殺蟲劑"
"Dicloran","大克爛","油桃","7","殺菌劑"
"Dicloran","大克爛","桃子","7","殺菌劑"
"Dicloran","大克爛","乾豆類","0.1","殺菌劑"
"Dicloran","大克爛","梨果類","5","殺菌劑"
"Dicloran","大克爛","葡萄","7","殺菌劑"
"Dicloran","大克爛","蕈菜類","0.5","殺菌劑"
"Dicloran","大克爛","其他(蔬果類)*","0.01*","殺菌劑"
"Dicloran","大克爛","其他(穀類)*","0.02*","殺菌劑"
"Dicloran","大克爛","其他(茶類)*","0.05*","殺菌劑"
"Dicofol","大克蟎","豆菜類","0.5","殺蟎劑"
"Dicofol","大克蟎","柑桔類","1","殺蟎劑"
"Dicofol","大克蟎","茶","3","殺蟎劑"
"Dicofol","大克蟎","乾豆類","0.1","殺蟎劑"
"Difenoconazole","待克利","十字花科小葉菜類","1","殺菌劑"
"Difenoconazole","待克利","十字花科包葉菜類","0.2","殺菌劑"
"Difenoconazole","待克利","小麥","0.02","殺菌劑"
"Difenoconazole","待克利","小漿果類","1","殺菌劑"
"Difenoconazole","待克利","山茼蒿","1","殺菌劑"
"Difenoconazole","待克利","山葵","0.3","殺菌劑"
"Difenoconazole","待克利","山藥","0.3","殺菌劑"
"Difenoconazole","待克利","不結球萵苣","1","殺菌劑"
"Difenoconazole","待克利","巴西利","2","殺菌劑"
"Difenoconazole","待克利","木瓜","0.5","殺菌劑"
"Difenoconazole","待克利","水蓮","1","殺菌劑"
"Difenoconazole","待克利","火龍果","0.5","殺菌劑"
"Difenoconazole","待克利","牛蒡","0.3","殺菌劑"
"Difenoconazole","待克利","半結球萵苣","1","殺菌劑"
"Difenoconazole","待克利","瓜果類","1","殺菌劑"
"Difenoconazole","待克利","瓜菜類","0.2","殺菌劑"
"Difenoconazole","待克利","韭菜","1","殺菌劑"
"Difenoconazole","待克利","韭菜花","1","殺菌劑"
"Difenoconazole","待克利","韭黃","1","殺菌劑"
"Difenoconazole","待克利","風茹草","2","殺菌劑"
"Difenoconazole","待克利","其他梨果類(柿、桃、梨、櫻桃除外)","0.5","殺菌劑"
"Difenoconazole","待克利","核果類","0.5","殺菌劑"
"Difenoconazole","待克利","桃","1","殺菌劑"
"Difenoconazole","待克利","茶類","5","殺菌劑"
"Difenoconazole","待克利","茼蒿","1","殺菌劑"
"Difenoconazole","待克利","馬鈴薯","0.3","殺菌劑"
"Difenoconazole","待克利","堅果類","0.03","殺菌劑"
"Difenoconazole","待克利","梨","1","殺菌劑"
"Difenoconazole","待克利","甜椒","0.5","殺菌劑"
"Difenoconazole","待克利","甜菜根","0.2","殺菌劑"
"Difenoconazole","待克利","野茄","0.5","殺菌劑"
"Difenoconazole","待克利","番茄","0.5","殺菌劑"
"Difenoconazole","待克利","番荔枝","0.5","殺菌劑"
"Difenoconazole","待克利","結球萵苣","0.2","殺菌劑"
"Difenoconazole","待克利","菊花","2","殺菌劑"
"Difenoconazole","待克利","菠菜","1","殺菌劑"
"Difenoconazole","待克利","菱角","0.5","殺菌劑"
"Difenoconazole","待克利","葉用甘藷","1","殺菌劑"
"Difenoconazole","待克利","大豆","0.05","殺菌劑"
"Difenoconazole","待克利","葵花籽","0.02","殺菌劑"
"Difenoconazole","待克利","酪梨","0.5","殺菌劑"
"Difenoconazole","待克利","蒜","1","殺菌劑"
"Difenoconazole","待克利","蒜頭","0.3","殺菌劑"
"Difenoconazole","待克利","辣椒","0.5","殺菌劑"
"Diflubenzuron","二福隆","桃","0.5","殺蟲劑"
"Diflubenzuron","二福隆","茶","10","殺蟲劑"
"Diflubenzuron","二福隆","堅果類","0.2","殺蟲劑"
"Diflubenzuron","二福隆","其他梨果類(李、油桃、桃除外)","1","殺蟲劑"
"Diflubenzuron","二福隆","燕麥","0.05","殺蟲劑"
"Diflubenzuron","二福隆","蕈菜類","0.3","殺蟲劑"
"Diflubenzuron","二福隆","蘋果","1","殺蟲劑"
"Diflubenzuron","二福隆","其他(蔬果類)*","0.01*","殺蟲劑"
"Diflubenzuron","二福隆","其他(穀類)*","0.02*","殺蟲劑"
"Diflubenzuron","二福隆","其他(茶類)*","0.05*","殺蟲劑"
"Dimethenamid","汰草滅","玉米","0.01","殺草劑"
"Dimethenamid","汰草滅","甘藍","0.1","殺草劑"
"Dimethenamid","汰草滅","甘藷","0.01","殺草劑"
"Dimethenamid","汰草滅","洋蔥","0.01","殺草劑"
"Dimethenamid","汰草滅","紅蔥頭","0.01","殺草劑"
"Dimethenamid","汰草滅","馬鈴薯","0.01","殺草劑"
"Dimethenamid","汰草滅","高粱","0.01","殺草劑"
"Dimethenamid","汰草滅","其他乾豆類(落花生除外)","0.01","殺草劑"
"Dimethenamid","汰草滅","甜菜根","0.01","殺草劑"
"Dimethenamid","汰草滅","落花生","0.1","殺草劑"
"Dimethenamid","汰草滅","蒜頭","0.01","殺草劑"
"Dimethenamid","汰草滅","其他(蔬果類)*","0.01*","殺草劑"
"Dimethenamid","汰草滅","其他(穀類)*","0.02*","殺草劑"
"Dimethenamid","汰草滅","其他(茶類)*","0.05*","殺草劑"
"Dimethipin","穫萎得","米類","0.5","生長調節劑"
"Dimethipin","穫萎得","油菜籽","0.2","生長調節劑"
"Dimethipin","穫萎得","食用棉籽油","0.1","生長調節劑"
"Dimethomorph","達滅芬","芋頭","0.5","殺菌劑"
"Dimethomorph","達滅芬","豆薯","0.05","殺菌劑"
"Dimethomorph","達滅芬","其他果菜類(番茄除外)","1","殺菌劑"
"Dimethomorph","達滅芬","狗尾根草","0.05","殺菌劑"
"Dimethomorph","達滅芬","青蔥","2.5","殺菌劑"
"Dimethomorph","達滅芬","咸豐草","2.5","殺菌劑"
"Dimethomorph","達滅芬","枸杞","1","殺菌劑"
"Dimethomorph","達滅芬","洋牛蒡葉","2.5","殺菌劑"
"Dimethomorph","達滅芬","洋香瓜","1","殺菌劑"
"Dimethomorph","達滅芬","洋蔥","0.6","殺菌劑"
"Dimethomorph","達滅芬","胡瓜","1","殺菌劑"
"Dimethomorph","達滅芬","茄子","1","殺菌劑"
