審查機關,產品類別,廣告品名,申請廠商,廣告核准字號,核准起始日期,核准結束日期,廣告類別
"臺北市","藥品","普拿疼伏冒加強錠","英商葛蘭素史克消費保健用品股份有限公司台灣分公司","北市衛藥廣字106080279","1060815","1070822","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","滴露消毒藥水","香港商香港利潔時有限公司臺灣分公司","北市衛藥廣字106080280","1060815","1070822","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"高雄市","醫療器材","健鑫含銀凝膠傷口敷料","建鑫生醫科技股份有限公司","高市衛醫器字10609001","1060908","1070908","電台(秒數:30秒)"
"新北市","醫療器材","加美彩色日拋隱形眼鏡","加美光學股份有限公司","北衛器廣字10609008","1060911","1070911","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"新北市","醫療器材","千禧電位治療器","千禧生物科技有限公司","北衛器廣字10609010","1060922","1070922","電台(秒數:60秒)"
"新北市","醫療器材","千禧電位治療器","千禧生物科技有限公司","北衛器廣字10609011","1060922","1070922","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","數位衛生套","億順國際實業有限公司","北衛器廣字10609009","1060916","1070916","電影、電視(秒數:15)"
"衛福部","藥品","’’杏輝’’素露殺菌消毒液(三氯卡巴)","杏輝藥品股份有限公司","衛部藥廣字10609001","1060906","1070913","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"衛福部","藥品","’’杏輝’’喉舒樂口含錠2毫克(鯨蠟吡啶)","杏輝藥品股份有限公司","衛部藥廣字10609002","1060906","1070914","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"衛福部","藥品","’’杏輝’’金貝骨素膠囊250毫克(硫酸葡萄糖胺)","杏輝藥品股份有限公司","衛部藥廣字10609003","1060906","1070924","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"高雄市","化粧品","1.胜肽緊顏潤膚精華液2.玫瑰嫩顏保濕精華液3.玻尿酸保濕鎖水精華液4.珍珠透肌淨白精華液5.淨痘保濕調理精華液6.頂級能量精華液7.頂級晶鑽魚子精華液8.膠原蛋白彈力精華液9.毛孔緊緻精華液10.燕麥&玻尿酸雙效保濕精華液","靜乙企業有限公司","高市衛粧廣字10511067","1051224","1061223","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","1.玫瑰花保濕滋潤皂2.檜木芬多精樂活皂3.香茅艾草平安皂4.鼠尾草抗誘平衡皂5.伊豆精選複方青草皂6.人參嫩白細緻皂7.靈芝活化調理皂8.馬鞭草淨化清雅皂9.竹炭尤加利去污皂10.蒲公英防乾裂健康皂","伊豆手工皂","北衛粧廣字10511069","1051210","1061210","網路"
"新北市","化粧品","1.純橄欖無香牛奶皂2.薰衣草舒緩滋潤皂3.純當歸美肌橄欖皂4.純紫草薄荷戰豆皂5.檸檬草慢活淡定皂6.金盞花橄欖呵護皂7.伊豆回歸組合皂(純當歸美肌橄欖皂、茶樹還原細膚皂、蕁麻還原樂膚皂)8.洋甘菊樸質健康皂9.茶樹還原細膚皂10.蕁麻還原樂膚皂","伊豆手工皂","北衛粧廣字10511070","1051220","1061220","網路"
"臺中市","藥品","＂大裕＂消炎止痛膜衣錠200毫克","大裕生技興業有限公司","中市衛藥廣字10511169","1051210","1061210","電影、電視(秒數:20);;電台(秒數:20秒);;網路"
"臺北市","醫療器材","博士倫舒視能水漾平衡多效保養液","博士倫股份有限公司","北市衛器廣字106020218","1060217","1070217","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","博士倫舒視能水漾平衡多效保養液","博士倫股份有限公司","北市衛器廣字106020219","1060217","1070217","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安視優歐舒適每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字106020232","1060217","1070220","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“巴德” 密迅拋棄式空芯切片器械","巴德股份有限公司","北市衛器廣字106020233","1060217","1070220","學術性醫療刊物"
"臺北市","藥品","高糖優適錠50毫克,高糖優美膜衣錠50/500毫克,高糖優美膜衣錠50/850毫克,高糖優美膜衣錠50/1000毫克","台灣諾華股份有限公司","北市衛藥廣字106030050","1060217","1070317","學術性醫療刊物"
"臺北市","醫療器材","綺芙莉彩色日拋隱形眼鏡","亞洲安視達股份有限公司","北市衛器廣字106020246","1060217","1070222","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","百養力糖衣錠","德佑藥品有限公司","北市衛藥廣字106030073","1060217","1070228","網路"
"臺北市","藥品","康併莎持續性藥效膜衣錠5毫克/1000毫克,昂格莎膜衣錠5毫克,昂格莎膜衣錠2.5毫克","臺灣阿斯特捷利康股份有限公司","北市衛藥廣字106030185","1060217","1070317","學術性醫療刊物"
"臺中市","藥品","永立膜衣錠100毫克","永信藥品工業股份有限公司","中市衛藥廣字10602004","1060226","1070226","學術性醫療刊物"
"臺北市","醫療器材","1.舒柔採血筆(未滅菌) 2.舒柔採血筆專用採血針(滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字106020041","1060218","1070217","電影、電視"
"臺北市","醫療器材","＂虹韻西門子＂助聽器(未滅菌)","虹韻醫療器材股份有限公司","北市衛器廣字106020157","1060218","1070217","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","癌骨瓦注射液","台灣安進藥品有限公司","北市衛藥廣字106020215","1060218","1070217","學術性醫療刊物"
"臺北市","藥品","喜療瘀凝膠","台灣大昌華嘉股份有限公司","北市衛藥廣字106020216","1060218","1070217","電影、電視"
"臺北市","醫療器材","＂艾思瑞斯＂思維拉克縫合錨釘","杏捷有限公司","北市衛器廣字106020217","1060218","1070217","學術性醫療刊物"
"臺北市","醫療器材","1.舒柔採血筆(未滅菌) 2.舒柔採血筆專用採血針(滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字106020041","1060218","1070217","電影、電視"
"臺北市","醫療器材","＂虹韻西門子＂助聽器(未滅菌)","虹韻醫療器材股份有限公司","北市衛器廣字106020157","1060218","1070217","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","喜療瘀凝膠","台灣大昌華嘉股份有限公司","北市衛藥廣字106020216","1060218","1070217","電影、電視"
"臺北市","藥品","癌骨瓦注射液","台灣安進藥品有限公司","北市衛藥廣字106020215","1060218","1070217","學術性醫療刊物"
"臺北市","醫療器材","＂艾思瑞斯＂思維拉克縫合錨釘","杏捷有限公司","北市衛器廣字106020217","1060218","1070217","學術性醫療刊物"
"臺北市","藥品","＂興和＂欣克潰精錠","台灣興和通商股份有限公司","北市衛藥廣字106030031","1060218","1070317","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂尼康＂矯正鏡片 (未滅菌),＂尼康＂矯正鏡片 (未滅菌),＂尼康全視線＂ 矯正鏡片(未滅菌),＂尼康＂ 矯正鏡片 (未滅菌)","依視路寶利徠光學股份有限公司","北市衛器廣字106030067","1060218","1070228","電影、電視"
"臺北市","藥品","德佑正露丸","德佑藥品有限公司","北市衛藥廣字106030060","1060218","1070318","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","熱龍止痛藥錠","德佑藥品有限公司","北市衛藥廣字106030150","1060218","1070318","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","享維鈣‧C顆粒","德佑藥品有限公司","北市衛藥廣字106030149","1060218","1070318","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","藥品","＂救人＂克風邪感冒液","澳斯麗國際股份有限公司淡水廠","北衛藥廣字10602008","1060223","1070223","電影、電視(秒數:5);;電台(秒數:5秒);;網路"
"臺中市","藥品","＂大裕＂消炎止痛膜衣錠200毫克","大裕生技興業有限公司","中市衛藥廣字10602002","1060316","1070316","電影、電視(秒數:15);;電台(秒數:15秒);;網路"
"臺中市","藥品","＂大裕＂三支雨傘標友露安加強液","大裕生技興業有限公司","中市衛藥廣字10602003","1060316","1070316","電影、電視(秒數:10);;電台(秒數:10秒);;網路"
"臺北市","醫療器材","＂必沛＂醫療用冷敷包(未滅菌)","昕承實業有限公司","北市衛器廣字106020045","1060220","1070219","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","樂敦勁眼藥水","台灣曼秀雷敦股份有限公司","北市衛藥廣字106020072","1060220","1070219","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂必沛＂醫療用冷敷包(未滅菌)","昕承實業有限公司","北市衛器廣字106020045","1060220","1070219","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","樂敦勁眼藥水","台灣曼秀雷敦股份有限公司","北市衛藥廣字106020072","1060220","1070219","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","若元胃腸錠","大法貿易股份有限公司","北市衛藥廣字106030035","1060220","1070313","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","克菸咀嚼錠(清涼薄荷)2毫克,克菸咀嚼錠(清涼薄荷)4毫克,克菸貼片20,克菸貼片30","英商葛蘭素史克消費保健用品股份有限公司台灣分公司","北市衛藥廣字106020242","1060220","1070222","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","克菸貼片20,克菸貼片30,克菸咀嚼錠(清涼薄荷)2毫克,克菸咀嚼錠(清涼薄荷)4毫克","英商葛蘭素史克消費保健用品股份有限公司台灣分公司","北市衛藥廣字106020243","1060220","1070222","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","無比止癢消炎液","大法貿易股份有限公司","北市衛藥廣字106020245","1060220","1070222","電影、電視"
"臺北市","藥品","1.樂敦養潤眼藥水 2.樂敦點眼液 3.樂敦維他眼藥水 4.樂敦洗眼液","台灣曼秀雷敦股份有限公司","北市衛藥廣字106020074","1060221","1070220","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","靈諾克洗鼻器(未滅菌)","中連德企業有限公司","北市衛器廣字106020144","1060221","1070220","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","靈諾克洗鼻器(未滅菌)","中連德企業有限公司","北市衛器廣字106020143","1060221","1070220","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","阿波羅電位/溫熱組合式治療器","台灣產經股份有限公司","北市衛器廣字106020203","1060221","1070220","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","普拿疼肌立水性酸痛藥布,普拿疼肌立酸痛凝膠,普拿疼肌立酸痛藥布,普拿疼肌立彈性透氣酸痛藥布","英商葛蘭素史克消費保健用品股份有限公司台灣分公司","北市衛藥廣字106020253","1060221","1070222","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","舒顏萃植入劑","香港商高德美有限公司台灣分公司","北市衛器廣字106020247","1060221","1070222","學術性醫療刊物"
"臺北市","藥品","羅特律輪狀病毒疫苗口服懸液劑","荷商葛蘭素史克藥廠股份有限公司台灣分公司","北市衛藥廣字106020248","1060221","1070222","學術性醫療刊物"
"臺北市","藥品","伏適流 Fluarix™ Tetra","荷商葛蘭素史克藥廠股份有限公司台灣分公司","北市衛藥廣字106020249","1060221","1070222","學術性醫療刊物"
"臺北市","醫療器材","3M長效保膚霜(未滅菌),3M無痛保膚膜(滅菌/未滅菌),3M無痛保膚膜(滅菌/未滅菌)","台灣明尼蘇達礦業製造股份有限公司","北市衛器廣字106030117","1060221","1070302","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","波賽特口服懸液劑","美商默沙東藥廠股份有限公司台灣分公司","北市衛藥廣字106020261","1060221","1070224","學術性醫療刊物"
"臺北市","醫療器材","3M牙科瓷塊,3M 牙冠牙橋系列產品","台灣明尼蘇達礦業製造股份有限公司","北市衛器廣字106030109","1060221","1070315","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","愛爾康法國廠視舒坦單支裝人工淚液點眼液","瑞士商愛爾康大藥廠股份有限公司台灣分公司","北市衛藥廣字106030142","1060221","1070305","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂理康＂採血針(滅菌),＂理康＂採血筆(未滅菌),穩豪血糖試紙,穩豪倍易型血糖監測系統,穩擇血糖試紙,穩擇易血糖機","壯生醫療器材股份有限公司.(由瑞士壯生和壯生(香港)股份有限公司台灣分公司營業及資產分割讓與)","北市衛器廣字106030269","1060221","1070316","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","藥品","1.立普妥膜衣錠 10 毫克2.立普妥膜衣錠 20 毫克3.立普妥膜衣錠 40 毫克","輝瑞大藥廠股份有限公司","北衛藥廣字10602009","1060302","1070302","學術性醫療刊物"
