機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","祐民藥局","臺北市","北投區","中央南路一段二○九號一樓","林福財","男","28975339","Y"
"開業","玉山藥局","臺北市","北投區","光明路一四五號","蘇仁正","男","(02)28917161","Y"
"開業","世全藥局","臺北市","北投區","知行路２7３號","蕭兆耿","男","0228585378","Y"
"開業","九福藥局","臺北市","北投區","公館路２３６號","黃金舜","男","0228953009","Y"
"開業","長宜藥局","臺北市","北投區","自強街112號","陳宜姍","女","28216605","Y"
"開業","天康大藥局","臺北市","北投區","中央南路1段57號","施雲娥","","","Y"
"開業","杏嘉藥局","臺北市","北投區","清江路68號","石明玉","女","02-28982340","Y"
"開業","大家藥局","臺北市","北投區","光明路182號","鄧鈞敦","男","28959000","Y"
"開業","康賢藥局","臺北市","北投區","西安街一段359號","陳仁元","男","0935818255","Y"
"開業","全家藥粧藥局","臺北市","北投區","光明路166之2號","周雲龍","男","28988685","Y"
"開業","天禧大藥局","臺北市","北投區","實踐街35號","林佳臻","女","02-28213558","Y"
"開業","石牌健康人生藥局","臺北市","北投區","石牌路二段187號","黃靜怡","女","02-28225169","Y"
"開業","振生大藥局","臺北市","北投區","中央北路三段61號","李天仁","男","02-28977292","Y"
"開業","昱仁藥局","臺北市","北投區","光明路102號2樓","徐銘醇","女","02-28979050","Y"
"開業","躍獅光明藥局","臺北市","北投區","光明路51、53號","陳宏毅","男","","Y"
"開業","安康藥局","臺北市","內湖區","安康路482號","邱旭弘","男","02-26327675","Y"
"開業","至康藥局","臺北市","內湖區","內湖路一段737巷19弄1號","陳文豪","男","26580022","Y"
"開業","文新藥局","臺北市","內湖區","文湖街７之５號１樓","連文伶","女","87978865","Y"
"開業","盧狄聯合藥局","臺北市","內湖區","康寧路三段一八九巷五十七號","林矗見","男","26308897","Y"
"開業","麗安藥局","臺北市","內湖區","港華街８１號１樓","葉源章","男","0226580146","N"
"開業","安安藥局","臺北市","內湖區","康寧路1段42號","莊麗雲","女","87912187","Y"
"開業","杏佳藥局","臺北市","內湖區","康寧路一段51號","鄭金山","","27915726","Y"
"開業","壹零捌藥局","臺北市","內湖區","成功路4段344號","劉憲治","男","27910061","Y"
"開業","早安元氣藥局","臺北市","內湖區","成功路4段53號1樓","張義昌","男","27923633","Y"
"開業","桔子藥局","臺北市","內湖區","內湖路二段333號","陳建勳","男","27930052","Y"
"開業","晟安藥局","臺北市","內湖區","金龍路135號","陳仁美","女","87919320","Y"
"開業","昇龍藥局","臺北市","內湖區","東湖路151號","郭昭良","男","26316783","Y"
"開業","西湖藥局","臺北市","內湖區","內湖路一段355號","羅舒蓮","女","26279291","Y"
"開業","瑞光藥局","臺北市","內湖區","瑞光路212號","謝馥如","女","87513365","Y"
"開業","和康健保藥局","臺北市","內湖區","文德路66巷41號","曾聖哲","男","27997202","Y"
"開業","躍獅寶湖藥局","臺北市","內湖區","民權東路六段123巷28號","吳連發","男","87928335","Y"
"開業","樂康藥妝藥局","臺北市","內湖區","文德路117號","張靜宜","女","0914027237、26562110","Y"
"開業","高昱藥局","臺北市","內湖區","陽光街321巷26號2樓之15","徐世輝","男","87519962、0955392507","Y"
"開業","新安健保藥局","臺北市","內湖區","新明路402號","蔡蕙安","女","27932289","Y"
"開業","躍獅大湖藥局","臺北市","內湖區","成功路四段339號","何佳蓉","女","27945376、0912666245","Y"
"開業","禾康藥局","臺北市","內湖區","內湖路一段296號","朱美恩","女","26562669","Y"
"開業","忠孝藥局","臺北市","南港區","成福路16號","黃雅惠","女","(02)2786-2829","Y"
"開業","新東發藥局","臺北市","南港區","成福路１９８號","吳仁惠","","0227855190","Y"
"開業","富康活力藥局","臺北市","南港區","研究院路一段101巷8號","蘇崑彰","男","27828810","Y"
"開業","勝安藥局","臺北市","南港區","舊莊街一段１６５號","游勝勳","男","0227828450","Y"
"開業","志銘藥局","臺北市","南港區","研究院路一段１０１巷１１號","劉志銘","","0227835216","N"
"開業","健園藥局","臺北市","南港區","研究院路一段19號1樓","鄒秀春","女","27851567","Y"
"開業","祥安藥局","臺北市","南港區","中坡南路25號","李忠霖","男","26547322","Y"
"開業","裕成藥局","臺北市","南港區","玉成街１６６巷１３號","謝裕暲","男","0227851227","Y"
"開業","德鴻藥局","臺北市","南港區","玉成街１６８號１樓","段宣辰","女","02-27893016","N"
"開業","新錦安藥局","臺北市","南港區","南港路三段３４號","黃彥禎","男","0227825218","Y"
"開業","仁泰藥局","臺北市","南港區","同德路２８號","王燦輝","男","0227855464","Y"
"開業","親親藥局","臺北市","南港區","玉成街140巷7號1樓","許麗芬","女","02-26537635","Y"
"開業","進慧藥局","臺北市","南港區","研究院路一段163號","王德龢","男","","Y"
"開業","仁愛藥局","臺北市","南港區","昆陽街81號","曾木全","男","27825869","Y"
"開業","佳龍藥局","臺北市","南港區","研究院路2段80號","趙蓉菁","女","27885951","Y"
"開業","亞博藥師藥局","臺北市","南港區","興華路81號","葉仲凱","男","27838090","Y"
"開業","可可藥局","臺北市","南港區","研究院路二段36號","洪心儀","女","27884667","Y"
"開業","心亮藥局","臺北市","南港區","中坡北路50巷26之1號","葉曜瑋","男","02-27881677","Y"
"開業","成恩藥局","臺北市","南港區","成福路23號","蔡容端","女","27856602","Y"
"開業","湳港藥局","臺北市","南港區","研究院路1段101巷12號","王國斌","男","27892200","Y"
"開業","儀安健保藥局","臺北市","南港區","同德路74號","王嘉琳","","27893839","Y"
"開業","泓安藥局","臺北市","南港區","興華路75號","劉宇霈","女","02-27861083","Y"
"開業","錫東藥局","臺北市","文山區","萬隆街５６號","葉淑櫻","","0229341550","Y"
"開業","新陽藥局","臺北市","文山區","光輝路１６號","陳憲麒","男","0229360172","Y"
"開業","京城藥局","臺北市","文山區","忠順街一段４２號１樓","許坤海","男","0229371210","N"
"開業","永明大藥局","臺北市","文山區","興隆路一段二九七號一樓","陳年發","男","0229314428","Y"
"開業","日信專業藥局","臺北市","文山區","木柵路二段一三九號一樓","洪敏益","男","0286618322","Y"
"開業","逸仙藥師藥局","臺北市","文山區","興隆路二段２１８之１號１樓","李俊逸","男","0229312597","Y"
"開業","慶豐好藥局","臺北市","文山區","興隆路四段135號1樓","唐逸眉","女","29384775","Y"
"開業","和康藥局","臺北市","文山區","木新路三段220號1樓","張志恒","男","2938-3877","Y"
"開業","佳醫景美藥局","臺北市","文山區","羅斯福路六段二九0號","廖仁睦","男","86636659","Y"
"開業","皇興藥師藥局","臺北市","文山區","木柵路2段121號","張立諺","男","02-29365553","Y"
"開業","萬芳藥局","臺北市","文山區","興隆路三段111號","林慧茹","女","","Y"
"開業","巧康藥局","臺北市","文山區","木新路三段二六二號","徐立","女","29372061","Y"
"開業","杏隆藥局","臺北市","文山區","羅斯福路5段261號","鄭智文","女","","Y"
"開業","康宜庭景文藥局","臺北市","文山區","景文街97號","周智偉","男","","Y"
"開業","康宜庭萬隆藥局","臺北市","文山區","羅斯福路五段202號","謝棚科","男","02-29348662","Y"
"開業","永源大藥局","臺北市","文山區","興隆路3段302號","蔡欣容","女","","Y"
"開業","萬安達康美得藥局","臺北市","文山區","萬安街15號","施佑樺","男","22302126","Y"
"開業","宜康藥局","臺北市","文山區","保儀路7號","張永政","","86619862","Y"
"開業","振大藥局","臺北市","文山區","永安街22巷16號","劉振宏","男","29393385","Y"
"開業","政大康承健保藥局","臺北市","文山區","指南路二段8號","楊楚任","","22343010","Y"
"開業","美迦藥局","臺北市","文山區","保儀路23號","羅春薇","女","29362815","Y"
"開業","欣安景美藥局","臺北市","文山區","景文街77號","劉茂生","男","29350296、2931-6008","Y"
"開業","健暉藥局","臺中市","中區","公園路七十九號","廖本南","男","04-22211356","Y"
"開業","永和藥局","臺中市","中區","繼光街134號","蔡奇全","男","04-22230388","Y"
"開業","大協藥局","臺中市","中區","中山路一二四號","吳立大","男","04-22250745","Y"
"開業","新美康藥局","臺中市","中區","平等街7號1樓","翁美玲","女","04-22242360","Y"
"開業","正三吉藥局","臺中市","中區","臺灣大道一段95號","黃俊豪","","04-22207700","Y"
"開業","老順安大藥局","臺中市","中區","中華路2段63號、65號1樓","劉美珍","","04-22016306","Y"
"開業","平等安德藥局","臺中市","中區","平等街116號","李仲玉","男","04-24632000#86042","Y"
"開業","維康台中藥局","臺中市","中區","三民路二段1號’","周郁馨","女","2224-3395",""
"開業","祥泰健保大藥局","臺中市","中區","公園路95號","葉權昇","男","0937-762-464",""
"開業","宏信大藥局","臺中市","中區","自由路2段45號1樓","黃薔如","女","04-22222154","Y"
"開業","鄧博士藥局","臺中市","中區","中山路325號1樓","鄧正賢","男","04-22256851",""
"開業","中一藥局","臺中市","中區","建國路二二二號一樓","鍾永輝","男","04-22235326","Y"
"開業","華成大藥局","臺中市","中區","繼光街八十五號一樓","邱麗文","女","04-22251777","Y"
"開業","重光藥局","臺中市","東區","自由路三段242-1號一樓","陳重雄","男","04-22121125、04-22122495","N"
"開業","建中藥局","臺中市","東區","大智路１９０號１Ｆ","王清志","男","04-22813589","Y"
"開業","金隆藥局","臺中市","東區","福智路１號１Ｆ","施振權","男","04-22128490","Y"
"開業","七星中西藥局","臺中市","東區","十甲東路四０六巷一號一樓","謝文熊","","04-22123014","Y"
"開業","周藥師藥局","臺中市","東區","力行路五十五號一樓","周文欽","男","04-23606800","Y"
"開業","啟生藥局","臺中市","東區","大振街十八號一樓","楊德生","男","04-22811557","N"
"開業","揚仁藥師藥局","臺中市","東區","精武東路一百六十二號一樓","曾顯揚","男","04-22113767","N"
"開業","明大藥局","臺中市","東區","振興路二八八號","羅世明","男","04-22152388","Y"
"開業","東區永泰大藥局","臺中市","東區","自由路四段168號1樓","吳坤和","男","0422136402",""
"開業","翔新藥局","臺中市","東區","東英17街167-3號","李怡臻","女","","Y"
"開業","福倫藥局","臺中市","東區","精武東路198號","黃詩絹","女","04-22139918","Y"
"開業","大友藥局","臺中市","南區","合作街一○七號一樓","陳正油","男","04-22875715","N"
"開業","南興藥局","臺中市","南區","南平路１２４號１Ｆ","蘇松男","男","04-22613028","Y"
"開業","侑民藥局","臺中市","南區","興大路三九六巷四十九號一樓","紀建福","男","04-22860146","Y"
"開業","鴻儀大藥局","臺中市","南區","大慶街二段三之四號一樓","賴泓志","男","04-22611769","Y"
"開業","長冠藥局","臺中市","南區","復興路三段148之5號1樓","顏瑞凰","","04-22211601","Y"
"開業","慧寧藥局","臺中市","南區","忠孝路２號一樓","林其宏","男","04-22871598","Y"
"開業","陳信安藥局","臺中市","南區","高工路３４９號１Ｆ","陳信男","男","04-22619560","Y"
"開業","學府藥局","臺中市","南區","學府路一八○號","謝鶯遷","女","04-22187028、0936-896789","Y"
"開業","廣安堂藥局","臺中市","南區","美村南路二七一號一樓","林廣榮","男","04-22615573","N"
"開業","忠孝福倫藥局","臺中市","南區","忠孝路一三五之五號一樓","柯明子","女","04-22875219","Y"
"開業","保健藥局","臺中市","南區","工學路五十三號一樓","陳英亮","男","22622869","Y"
