年度,月份,分類,檢體名稱,農藥殘留量,抽樣衛生局,抽樣地點
"106","07~08","梨果類","空運水蜜桃","合格","桃園市政府衛生局","我要吃水果行/桃園市中壢區成功路109號1F"
"106","07~08","梨果類","進口富士蘋果","合格","桃園市政府衛生局","蜜天下鮮果商行/桃園市中壢區忠孝路144號"
"106","07~08","梨果類","水蜜桃","合格","桃園市政府衛生局","鍾志義/桃園市復興區華陵里6鄰26-8號"
"106","07~08","梨果類","紐西蘭富士蘋果","合格","雲林縣衛生局","斗六文化分公司/雲林縣斗六市文化路65號"
"106","07~08","梨果類","加州水蜜桃","合格","新北市政府衛生局","上青水果行/新北市板橋區四維路101號"
"106","07~08","梨果類","水蜜桃","大滅松Dimethoate 1.45 (不得檢出)、歐滅松Omethoate 0.10 (不得檢出)","新北市政府衛生局","新北果菜運銷公司/新北市三重區中正北路111號"
"106","07~08","梨果類","水蜜桃","合格","彰化縣衛生局","金喜美股份有限公司大村營業所/彰化縣大村鄉大仁路一段98號"
"106","07~08","梨果類","美國華盛頓櫻桃","合格","嘉義縣衛生局","青松果菜生產合作社/嘉義縣太保市梅埔里1鄰梅子厝6-8號"
"106","07~08","梨果類","智利蘋果","合格","嘉義縣衛生局","青松果菜生產合作社/嘉義縣太保市梅埔里1鄰梅子厝6-8號"
"106","07~08","梨果類","美國櫻桃李","合格","嘉義縣衛生局","青松果菜生產合作社/嘉義縣太保市梅埔里1鄰梅子厝6-8號"
"106","07~08","梨果類","美國黃櫻桃","合格","嘉義縣衛生局","青松果菜生產合作社/嘉義縣太保市梅埔里1鄰梅子厝6-8號"
"106","07~08","梨果類","紐西蘭加拉蘋果","合格","臺北市政府衛生局","三商行股份有限公司心樸安和分公司/台北市大安區安和路1段113-3、113-4、115號"
"106","07~08","梨果類","有機水蜜桃","合格","臺北市政府衛生局","棉花田生機園地股份有限公司士林門市/台北市士林區華榮街1號1樓"
"106","07~08","梨果類","進口蘋果(3入組合包)-有機","合格","臺北市政府衛生局","里仁事業股份有限公司士林中正分公司/台北市士林區中正路283號"
"106","07~08","梨果類","美國蟠桃","合格","臺東縣衛生局","全聯實業台東漢陽分公司/台東縣台東市漢陽路89號"
"106","07~08","梨果類","美國華盛頓櫻桃","合格","臺東縣衛生局","大潤發流通事業股份有限公司/台東縣台東市中興路三段592號"
"106","07~08","梨果類","水蜜桃","合格","澎湖縣衛生局","川東水果行(川東商號)/澎湖縣馬公市北辰街20號(北辰攤位1A25號)"
"106","07~08","梨果類","美國櫻桃","合格","澎湖縣衛生局","全聯實業股份有限公司澎湖文光分公司/澎湖縣馬公市文光路85號"
"106","07~08","梨果類","秋水梨","合格","臺中市政府衛生局","金喜美公司中清營業所/台中市大雅區中清路4段747號"
"106","07~08","梨果類","有機水蜜桃","合格","新竹縣政府衛生局","棉花田新竹文興/新竹縣竹北市文興路一段17號、19號1樓"
"106","07~08","梨果類","美國西北櫻桃","合格","新竹縣政府衛生局","頂好超市福興店/新竹縣竹北市福興東路二段97號"
"106","07~08","梨果類","水蜜桃","合格","花蓮縣衛生局","百鮮水果行/花蓮縣吉安鄉中央路三段403號果菜市場"
"106","07~08","梨果類","蘋果","合格","高雄市政府衛生局","阿榮水果行/高雄市美濃區美中路18號"
"106","07~08","梨果類","蘋果","合格","高雄市政府衛生局","啟照企業股份有限公司/高雄市路竹區中山路236號"
"106","07~08","梨果類","櫻桃","合格","高雄市政府衛生局","啟照企業股份有限公司/高雄市路竹區中山路236號"
"106","07~08","梨果類","蘋果","合格","高雄市政府衛生局","蘇文在(永安公有零售市場地44攤)/高雄市永安區公有零售市場"
"106","07~08","梨果類","蘋果","合格","高雄市政府衛生局","陳蔡宜(公有零售市場第6攤)/高雄市永安區永安公有零售市場6號"
"106","07~08","梨果類","紅棗","得克利Tebuconazole 0.16 (不符使用規定)","宜蘭縣政府衛生局","金富士企業有限公司/宜蘭縣羅東鎮維揚里中山路4段221號"
"106","07~08","梨果類","黑棗(烏棗)","合格","宜蘭縣政府衛生局","良安蔘藥行/宜蘭市同慶街7號"
"106","07~08","梨果類","紅棗","合格","宜蘭縣政府衛生局","良安蔘藥行/宜蘭市同慶街7號"
"106","07~08","梨果類","烘焙去籽紅棗","合格","彰化縣衛生局","全聯實業股份有限公司彰化延平分公司/彰化縣彰化市延平路479號"
"106","07~08","梨果類","紅棗","合格","彰化縣衛生局","華成雜糧/彰化縣員林市博愛路373號"
"106","07~08","梨果類","新疆棗","合格","南投縣政府衛生局","集鮮超市/南投縣集集鎮民生路119號"
"106","07~08","梨果類","紅棗","合格","南投縣政府衛生局","水里藥局/南投縣水里鄉民族路377號"
"106","07~08","梨果類","紅棗","合格","臺中市政府衛生局","永利行/台中市東區建成路500號D602"
"106","07~08","梨果類","紅棗(料理用)","毆蟎多Propargite 0.22 (不得檢出)","臺中市政府衛生局","遠百企業股份有限公司台中復興分公司/臺中市南區復興路1段359號1樓及地下2樓"
"106","07~08","梨果類","美國櫻桃","合格","金門縣衛生局","全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號"
"106","07~08","梨果類","美國櫻桃","合格","屏東縣政府衛生局","全聯實業股份有限公司屏東勝利分公司/屏東縣屏東市勝利東路41號"
"106","07~08","梨果類","水蜜桃","合格","新北市政府衛生局","茂農果菜行/新北市淡水區中山路129巷23號"
"106","07~08","梨果類","智利富士64＂/粒","合格","臺中市政府衛生局","愛買/台中市南區復興路1段359號1樓及地下2樓"
"106","07~08","梨果類","美國櫻桃","合格","臺北市政府衛生局","菓之鄉水果專賣店/台北市南港區同德路60號"
"106","07~08","梨果類","美國華盛頓櫻桃","合格","臺北市政府衛生局","潤泰創新國際股份有限公司中崙分公司/台北市中山區八德路2段306號"
"106","07~08","梨果類","美國白甜桃","合格","新竹縣政府衛生局","全聯/新竹縣新埔鎮中正路137號"
"106","07~08","梨果類","美國加州白甜桃5入","合格","基隆市政府衛生局","頂好超市八斗子二店/基隆市信義區深溪路63、65號"
"106","07~08","梨果類","蜜蘋果","合格","基隆市政府衛生局","水果攤/基隆市七堵區南興路64號"
"106","07~08","梨果類","紐西蘭富士蘋果","合格","臺南市政府衛生局","全聯實業股份有限公司台南湖美分公司/台南市北區和緯路5段30號1樓"
"106","07~08","梨果類","紐西蘭富士蘋果","合格","臺南市政府衛生局","全聯股份有限公司仁德中清店/台南市仁德區中清路167、169號"
"106","07~08","梨果類","富士蘋果","合格","臺南市政府衛生局","大潤發流通事業股份有限公司-安平分公司/台南市安平區郡平路42號"
"106","07~08","梨果類","櫻桃","合格","花蓮縣衛生局","美崙水果行/花蓮縣花蓮市化道路10號"
"106","07~08","梨果類","紐西蘭蘋果","合格","花蓮縣衛生局","陳啟成固攤/花蓮縣光復鄉光華街39號門口"
"106","07~08","梨果類","櫻桃(美國)","合格","桃園市政府衛生局","美廉社(振興店)/桃園市平鎮區振興路107號1樓"
"106","07~08","梨果類","US西北櫻桃-特大","合格","桃園市政府衛生局","頂好樂善店/桃園市龜山區文德二路123號"
"106","07~08","梨果類","紐西蘭加拉蘋果","合格","桃園市政府衛生局","全聯福利中心龜山萬壽分公司/桃園市龜山區中和南路40號42號"
"106","07~08","梨果類","進口有機富士蘋果","合格","苗栗縣政府衛生局","苗栗縣機關學校員工消費合作社聯合社/苗栗縣苗栗市建功里府前路46號"
"106","07~08","梨果類","紅棗","合格","苗栗縣政府衛生局","惠康百惠股份有限 公司/苗栗縣頭份市中 華路1155號"
"106","07~08","梨果類","紅棗","得克利Tebuconazole 0.48 (不符使用規定)","苗栗縣政府衛生局","三義市場外臨時 攤商-黃珮瑄/苗栗縣三義鄉新生路43號門前"
"106","07~08","梨果類","紅棗","合格","新竹縣政府衛生局","全聯超市/新埔鎮中正路137.139號"
"106","07~08","梨果類","黑棗","合格","新竹縣政府衛生局","元盛中藥行/竹北市民生街5號"
"106","07~08","梨果類","紅棗","合格","臺北市政府衛生局","水源市場23號攤/臺北市中正區羅斯福路4段92號"
"106","07~08","梨果類","紅棗","合格","臺北市政府衛生局","家福股份有限公司台北南港分公司/臺北市南港區南港路2段20巷5號B1-1"
"106","07~08","梨果類","黑棗","合格","新北市政府衛生局","宏聲蔘藥行/汐止區中正路155號"
"106","07~08","梨果類","紅棗","合格","新北市政府衛生局","全聯福利中心/淡水區沙崙路50號"
"106","07~08","梨果類","紅棗","合格","桃園市政府衛生局","立暘食品有限公司(市招：自由聯盟生鮮超市)/桃園市龍潭區中興路290巷8號"
"106","07~08","梨果類","紅棗","毆蟎多Propargite 0.16 (不得檢出)","桃園市政府衛生局","大業蔬菜/桃園市桃園區大業路1段320號"
"106","07~08","梨果類","廣漢黑棗","合格","屏東縣政府衛生局","鴻發行/屏東市前進里崁頂路1-27號"
"106","07~08","梨果類","紅棗","合格","屏東縣政府衛生局","鴻發行/屏東市前進里崁頂路1-27號"
"106","07~08","柑桔類","美國甜橙","合格","雲林縣衛生局","全聯實業股份有限公司斗六西平分公司/雲林縣斗六市西平路248號"
"106","07~08","柑桔類","香吉士","合格","雲林縣衛生局","大潤發流通事業股份有限公司斗南分公司/雲林縣斗南鎮西歧里文化街119巷21號1樓"
"106","07~08","柑桔類","檸檬","合格","雲林縣衛生局","大潤發流通事業股份有限公司斗南分公司/雲林縣斗南鎮西歧里文化街119巷21號1樓"
"106","07~08","柑桔類","美國葡萄柚","合格","高雄市政府衛生局","全聯實業(股)公司-九如分公司/高雄市三民區九如一路609號1樓"
"106","07~08","柑桔類","檸檬","合格","高雄市政府衛生局","昌集商行(大港超市)/高雄市旗津區中洲三路476號"
"106","07~08","柑桔類","檸檬","草殺淨Ametryn 0.028 (不得檢出)","高雄市政府衛生局","全聯實業股份有限公司高雄小港分公司/高雄市小港區小港路150-3號1樓"
"106","07~08","柑桔類","檸檬","合格","南投縣政府衛生局","清心福全民生店/南投縣水里鄉民生路353號"
"106","07~08","柑桔類","美國甜橙","合格","苗栗縣政府衛生局","全聯(竹南公義分公司)/苗栗縣竹南鎮大埔里公義路1146號"
"106","07~08","柑桔類","檸檬-檸檬","合格","桃園市政府衛生局","家樂福(中壢店)/桃園市中壢區中山東路二段510號"
"106","07~08","柑桔類","檸檬","合格","桃園市政府衛生局","蜜天下鮮果商行/桃園市中壢區忠孝路144號"
"106","07~08","柑桔類","檸檬","合格","雲林縣衛生局","李正雄/雲林縣西螺鎮大園里中山東路126號"
"106","07~08","柑桔類","檸檬","普硫松Prothiofos 0.048 (不得檢出)","雲林縣衛生局","許展溢/雲林縣西螺鎮果菜市場第一棟87號"
"106","07~08","柑桔類","美國甜橙","合格","雲林縣衛生局","斗六文化分公司/雲林縣斗六市文化路65號"
"106","07~08","柑桔類","檸檬","合格","新北市政府衛生局","COCO都可/新北市汐止區新台五路1段99號B1樓"
"106","07~08","柑桔類","履歷檸檬","合格","新北市政府衛生局","台灣家樂福股份有限公司府中分公司/新北市板橋區府中路126號"
"106","07~08","柑桔類","黃檸檬","合格","新北市政府衛生局","大潤發/新北市中和區景平路182號B1樓"
"106","07~08","柑桔類","檸檬","合格","新北市政府衛生局","里仁(三重店)/新北市三重區正義北路341號"
"106","07~08","柑桔類","檸檬","合格","嘉義縣衛生局","茶的魔手/嘉義縣義竹鄉義竹村90-17號"
"106","07~08","柑桔類","檸檬","合格","嘉義縣衛生局","美廉社嘉義義竹店/嘉義縣義竹鄉六桂村171-1號"
"106","07~08","柑桔類","檸檬","合格","嘉義縣衛生局","富林水果行/嘉義縣朴子市文化北路73號"
"106","07~08","柑桔類","檸檬","合格","嘉義縣衛生局","古早味清涼冰品店/嘉義縣義竹鄉頭竹村163號"
"106","07~08","柑桔類","澳洲茂谷柑","合格","臺北市政府衛生局","三商行股份有限公司心樸安和分公司/台北市大安區安和路1段113-3、113-4、115號"
"106","07~08","柑桔類","美國香吉士","合格","臺北市政府衛生局","三商行股份有限公司心樸安和分公司/台北市大安區安和路1段113-3、113-4、115號"
"106","07~08","柑桔類","檸檬","合格","臺北市政府衛生局","三信水果行/台北市中正區博愛路158號1樓"
"106","07~08","柑桔類","檸檬","合格","臺東縣衛生局","全聯實業台東漢陽分公司/台東縣台東市漢陽路89號"
"106","07~08","柑桔類","有機檸檬","合格","臺東縣衛生局","大潤發流通事業股份有限公司/台東縣台東市中興路三段592號"
"106","07~08","柑桔類","檸檬","合格","臺東縣衛生局","大潤發流通事業股份有限公司/台東縣台東市中興路三段592號"
"106","07~08","柑桔類","檸檬-履歷檸檬","合格","臺南市政府衛生局","全聯實業股份有限公司台南小東分公司/台南市東區小東路246號1、2樓"
"106","07~08","柑桔類","有機無籽檸檬","合格","臺南市政府衛生局","崇善園天然有機生活館/台南市東區崇善路362號1樓"
"106","07~08","柑桔類","黃檸檬","合格","臺南市政府衛生局","(家福)便利購台南開元店/台南市北區開元路501號503號505號507號"
"106","07~08","柑桔類","履歷檸檬","合格","臺南市政府衛生局","(家福)便利購台南開元店/台南市北區開元路501號503號505號507號"
"106","07~08","柑桔類","美國甜橙","合格","花蓮縣衛生局","全聯實業股份有限公司花蓮瑞穗分公司/花蓮縣瑞穗鄉中正北路一段50-1.50-2.50-3號"
"106","07~08","柑桔類","無籽檸檬","合格","新竹市衛生局","自然法則國際有限公司/新竹市北區北大路111號"
"106","07~08","柑桔類","檸檬","草殺淨Ametryn 0.02 (不得檢出)","新竹市衛生局","陸軍副食供應中心新竹副供站/新竹市香山區延平路2段6號"
"106","07~08","柑桔類","檸檬","合格","南投縣政府衛生局","全聯南投集集分公司/南投縣集集鎮八張里民生路9-21、9-22號"
"106","07~08","柑桔類","南非葡萄柚","合格","苗栗縣政府衛生局","全聯實業股份有限公司/苗栗縣銅鑼鄉大同路51.53號"
"106","07~08","柑桔類","檸檬","合格","宜蘭縣政府衛生局","黃錠安菜攤/宜蘭縣員山鄉大湖路22之16號"
"106","07~08","柑桔類","檸檬","合格","宜蘭縣政府衛生局","敏雄菓菜行/宜蘭縣羅東鎮清潭路122號"
"106","07~08","柑桔類","柳橙","合格","宜蘭縣政府衛生局","家福股份有限公司宜蘭分公司/宜蘭市民權路二段38巷2號B2"
"106","07~08","柑桔類","香吉士","合格","宜蘭縣政府衛生局","阿絨水果/羅東鎮中正南路121號"
"106","07~08","柑桔類","柳橙","芬克座Fenbuconazole 0.02 (不符使用規定)","臺東縣衛生局","家福股份有限公司台東分公司/臺東市正氣路300-1號"
"106","07~08","柑桔類","柳橙","合格","臺東縣衛生局","員祥青果號/臺東果菜批發市場"
"106","07~08","柑桔類","葡萄柚","合格","新竹縣政府衛生局","竹東市場/"
"106","07~08","柑桔類","葡萄柚","合格","臺北市政府衛生局","金湖蔬果行/臺北市內湖區江南街37號"
"106","07~08","柑桔類","進口葡萄柚","合格","桃園市政府衛生局","海口水果商行/桃園市中壢區環中東路2段842至848號"
"106","07~08","柑桔類","葡萄柚","合格","新北市政府衛生局","永和蜜世界/永和區永和路1段5號"
"106","07~08","柑桔類","葡萄柚","合格","屏東縣政府衛生局","美美水果/屏東縣內埔鄉中興路151號"
"106","07~08","柑桔類","南非柳橙","合格","屏東縣政府衛生局","阿榮水果店/屏東縣內埔鄉廣濟路135號"
"106","07~08","柑桔類","葡萄柚(南非)","合格","屏東縣政府衛生局","全聯內埔永光店/屏東縣內埔鄉內田村永光路3號"
"106","07~08","柑桔類","柳橙(美國甜橙)","合格","屏東縣政府衛生局","全聯內埔永光店/屏東縣內埔鄉內田村永光路3號"
"106","07~08","柑桔類","葡萄柚","合格","屏東縣政府衛生局","台糖量販店/屏東市台糖街3號"
"106","07~08","柑桔類","美國甜橙","合格","嘉義縣衛生局","全聯實業股份有限公司嘉義梅山分公司/嘉義縣梅山鄉中山路332號"
"106","07~08","柑桔類","香吉士","合格","嘉義縣衛生局","阿英水果行/嘉義縣梅山鄉中山路165號"
"106","07~08","柑桔類","柳橙","合格","高雄市政府衛生局","阿仁水果行/高雄市美濃區美中路28號對面"
"106","07~08","柑桔類","柳橙","合格","高雄市政府衛生局","阿榮水果行/高雄市美濃區美中路19號"
"106","07~08","柑桔類","檸檬","合格","金門縣衛生局","有限責任金門縣政府暨所屬機關學校聯合員工消費合作社/金門縣金寧鄉伯玉路1段232-4號"
"106","07~08","柑桔類","純淨檸檬","合格","金門縣衛生局","全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號"
"106","07~08","柑桔類","檸檬","合格","金門縣衛生局","全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號"
"106","07~08","柑桔類","桔子","合格","屏東縣政府衛生局","814生鮮超市廣東路店(速坡比有限公司)/屏東縣屏東市廣東路87號"
"106","07~08","柑桔類","純淨檸檬","合格","嘉義市政府衛生局","全聯竹圍門市/嘉義市西區四維路368號"
"106","07~08","柑桔類","香吉士","合格","新北市政府衛生局","彭園會館/新北市新店區北新路3段219號"
"106","07~08","柑桔類","美國甜丁","合格","臺北市政府衛生局","菓之鄉水果專賣店/台北市南港區同德路60號"
"106","07~08","柑桔類","美國甜橙","合格","臺北市政府衛生局","全聯實業股份有限公司中山興安分公司/台北市中山區興安街55號地下樓"
"106","07~08","柑桔類","檸檬","合格","宜蘭縣政府衛生局","王錫榆/宜蘭縣蘇澳鎮中原路攤位"
"106","07~08","柑桔類","檸檬","合格","臺北市政府衛生局","台北農產運銷股份有限公司第一果菜批發市場/台北市萬華區萬大路533號"
"106","07~08","柑桔類","美國甜橙","合格","新竹縣政府衛生局","全聯/新竹縣新埔鎮中正路137號"
"106","07~08","柑桔類","南非葡萄柚","合格","臺南市政府衛生局","全聯實業股份有限公司台南湖美分公司/台南市北區和緯路5段30號1樓"
"106","07~08","柑桔類","美國甜橙","合格","臺南市政府衛生局","全聯實業股份有限公司台南湖美分公司/台南市北區和緯路5段30號1樓"
"106","07~08","柑桔類","香吉士","合格","臺南市政府衛生局","大潤發流通事業股份有限公司-安平分公司/台南市安平區郡平路42號"
"106","07~08","柑桔類","南非葡萄柚","合格","臺南市政府衛生局","大潤發流通事業股份有限公司-安平分公司/台南市安平區郡平路42號"
"106","07~08","柑桔類","檸檬","合格","桃園市政府衛生局","85℃中壢元化店/桃園市中壢區新生路223號"
"106","07~08","柑桔類","南非香吉士","合格","桃園市政府衛生局","全聯福利中心龜山萬壽分公司/桃園市龜山區中和南路40號42號"
"106","07~08","柑桔類","檸檬","合格","桃園市政府衛生局","ㄚ寶/桃園市中壢區忠孝路100號"
"106","07~08","柑桔類","佛州葡萄柚","合格","基隆市政府衛生局","遠百企業股份有限公司基隆分公司/基隆市信義區深溪路53號B1"
"106","07~08","柑桔類","葡萄柚","第滅寧Deltamethrin 0.08 (0.05)","基隆市政府衛生局","好康蔬果店/基隆信義區義七路7號"
"106","07~08","柑桔類","葡萄柚","合格","基隆市政府衛生局","東逸企業股份有限公司八堵物流中心/基隆市安樂區安和二街15號B棟"
"106","07~08","柑桔類","柳橙","合格","臺南市政府衛生局","大潤發流通事業股份有限公司台南佳里店分公司/臺南市佳里區民安里同安寮80-2號"
"106","07~08","柑桔類","美國加州香吉士","合格","臺南市政府衛生局","大潤發流通事業股份有限公司台南分公司/臺南市北區臨安路2段310號"
"106","07~08","柑桔類","葡萄柚","合格","基隆市政府衛生局","復鑫蔬果店/基隆市信義區仁一路61號1樓"
"106","07~08","柑桔類","葡萄柚","合格","高雄市政府衛生局","全聯實業股份有限公司/高雄市鼓山區美術東二路63號"
"106","07~08","柑桔類","葡萄柚","合格","高雄市政府衛生局","大苑子(瑞豐店)/高雄市鼓山區裕誠路1172號"
"106","07~08","柑桔類","南非甜橙","合格","新竹縣政府衛生局","頂好超市/竹北市中正東路71號"
"106","07~08","柑桔類","柳橙","合格","新竹縣政府衛生局","東東水果行/竹北市中正西路177號"
"106","07~08","柑桔類","葡萄柚","合格","嘉義縣衛生局","阿秋水果專賣店/嘉義縣朴子市海通路88-2號"
"106","07~08","柑桔類","肚臍丁","合格","臺北市政府衛生局","果粉水果行/臺北市中正區汀州路2段335號"
"106","07~08","柑桔類","加州香吉士","合格","臺北市政府衛生局","遠百企業股份有限公司景美分公司/臺北市文山區景中街30巷12號1至2樓"
"106","07~08","柑桔類","肚臍丁(柳橙)","合格","新北市政府衛生局","花菓山水果/新莊區中華路2段26號之1"
"106","07~08","柑桔類","進口柳橙","合格","新北市政府衛生局","家樂福/新店區中興路3段1號"
"106","07~08","柑桔類","南非葡萄柚","合格","嘉義縣衛生局","全聯福利中心/嘉義縣水上鄉吳竹街135號"
"106","07~08","柑桔類","葡萄柚","合格","嘉義縣衛生局","全聯實業股份有限公司大林忠孝分公司/嘉義縣大林鎮忠孝路596號"
"106","07~08","柑桔類","美國甜橙","合格","桃園市政府衛生局","全聯實業股份有限公司慈文分公司/桃園市桃園區慈文路317號1樓"
"106","07~08","柑桔類","香吉士(柳橙)","合格","桃園市政府衛生局","大業黃昏市場-全台水果行/桃園市桃園區大業路1段320號"
"106","07~08","柑桔類","南非葡萄柚","合格","高雄市政府衛生局","大立百貨/高雄市前金區五福三路59號"
"106","07~08","茶類","茶葉","合格","臺東縣衛生局","鮮茶道冷飲店-中華店/台東縣台東市豐榮里中華路二段30號"
"106","07~08","茶類","烏龍綠茶","合格","臺東縣衛生局","清心福全-中山冷飲店/台東縣台東市台東市中山路300號"
"106","07~08","茶類","茉香綠茶","合格","臺東縣衛生局","叮哥茶飲/台東縣台東市中興路一段132號"
"106","07~08","茶類","金萱","合格","高雄市政府衛生局","麻古茶坊(錦盛順商行)/高雄市左營區左營大路142號"
"106","07~08","茶類","阿里山冰茶","合格","高雄市政府衛生局","鮮茶道(旺連鑫冷飲店)/高雄市美濃區中正路一段3號"
"106","07~08","茶類","錫蘭紅茶","合格","高雄市政府衛生局","清心福全-美濃店二店/高雄市美濃區中正路一段9號"
"106","07~08","茶類","青茶一號","合格","高雄市政府衛生局","恬恬茶飲專賣店/高雄市美濃區中正路1段31號"
"106","07~08","茶類","青茶","合格","高雄市政府衛生局","山水冰棧/高雄市美濃區中正路一段26號"
"106","07~08","茶類","烏龍茶","合格","高雄市政府衛生局","山水冰棧/高雄市美濃區中正路一段26號"
"106","07~08","茶類","紅茶茶葉","合格","高雄市政府衛生局","飲味鮮/高雄市楠梓區創新路88號"
"106","07~08","茶類","紅茶","合格","高雄市政府衛生局","貴妃飲料店/高雄市鹽埕區新樂街173號"
"106","07~08","茶類","吧抬用鮮綠茶","合格","高雄市政府衛生局","天仁茶業股份有限公司漢神百貨專櫃(喫茶趣ToGo)/高雄市前金區成功一路266-1號B3"
"106","07~08","茶類","茉香綠茶","合格","高雄市政府衛生局","紅茶幫/高雄市林園區中芸里中芸路1-50號"
"106","07~08","茶類","紅茶","合格","高雄市政府衛生局","仁武仁雄店/高雄市仁武區仁雄路87之2號"
"106","07~08","茶類","綠茶","合格","高雄市政府衛生局","50嵐林泉店/高雄市苓雅區林泉街74號"
"106","07~08","茶類","四季春青茶","合格","高雄市政府衛生局","甲念冷飲專賣店(50嵐)/高雄市旗津區廟前路112號"
"106","07~08","茶類","青茶","合格","高雄市政府衛生局","典記泡沫茶品/高雄市小港區金府路76號"
"106","07~08","茶類","青茶","合格","高雄市政府衛生局","茶之魔手(大湖店)/高雄市湖內區中山路一段459號1樓"
"106","07~08","茶類","紅茶","合格","高雄市政府衛生局","茶之魔手(大湖店)/高雄市湖內區中山路一段459號1樓"
"106","07~08","茶類","綠茶","合格","高雄市政府衛生局","茶之魔手(大湖店)/高雄市湖內區中山路一段459號1樓"
"106","07~08","茶類","綠茶 A","合格","高雄市政府衛生局","冰心茶王/高雄市梓官區進學路19-1號"
"106","07~08","茶類","青茶","合格","高雄市政府衛生局","水閣茶飲/高雄市梓官區進學路16號"
"106","07~08","茶類","青茶","合格","高雄市政府衛生局","品茂冷飲店/高雄市梓官區梓義里006鄰進學路8號1樓"
"106","07~08","茶類","紅茶葉","合格","高雄市政府衛生局","帶走咖啡/高雄市三民區青島街125號"
"106","07~08","茶類","綠茶","合格","高雄市政府衛生局","大記茶行/高雄市前金區文武三街123號"
"106","07~08","茶類","紅茶","合格","高雄市政府衛生局","大記茶行/高雄市前金區文武三街123號"
"106","07~08","茶類","茶葉","合格","新竹市衛生局","天天茶舖/新竹市東區光復路二段238號"
"106","07~08","茶類","高山茶蜜香","合格","桃園市政府衛生局","福壽山茶葉有限公司/桃園市八德區東勇北路486號"
"106","07~08","茶類","一心三葉","合格","嘉義市政府衛生局","太妃堂手作真珠茶飲專賣/嘉義市西區文化路154號"
"106","07~08","香辛植物及其他草木本植物","台灣菊花","合格","金門縣衛生局","存仁/金門縣金城鎮莒光路59號"
"106","07~08","香辛植物及其他草木本植物","玫瑰花","合格","屏東縣政府衛生局","大花農場/屏東縣九如鄉東寧路118號"
"106","07~08","香辛植物及其他草木本植物","仙草","百滅寧Permethrin 0.25 (不符使用規定","屏東縣政府衛生局","青草養生茶/屏東縣屏東市瑞光路二段66號"
"106","07~08","香辛植物及其他草木本植物","薄荷","合格","屏東縣政府衛生局","雪峰濃原青草茶舖/屏東縣屏東市柳州街10-3號"
"106","07~08","香辛植物及其他草木本植物","(食用)玫瑰乾燥花瓣","合格","南投縣政府衛生局","玫開四度食用玫瑰園有限公司/南投縣埔里鎮牛眠里內埔路2-2號"
"106","07~08","香辛植物及其他草木本植物","菊花","剋安勃Chlorantraniliprole 0.09 (不符使用規定)、佈飛松Profenophos 0.65 (不符使用規定)、普拔克Propamocarb hydrochloride 3.4 (0.5)、畢達本Pyridaben 0.515 (不得檢出)、脫芬瑞Tolfenpyrad 0.18 (不符使用規定)、祿芬隆Lufenuron 0.16 (不符使用規定)、克凡派Chlorfenapyr 0.3 (不符使用規定)、派美尼Pyrimethanil 2.135 (不得檢出)","高雄市政府衛生局","攤販/高雄市旗山區平和街10號旁"
"106","07~08","香辛植物及其他草木本植物","銅鑼抗菊","合格","高雄市政府衛生局","里仁旗山店/高雄市旗山區德昌路55號"
"106","07~08","香辛植物及其他草木本植物","銅鑼杭菊","合格","高雄市政府衛生局","後昌莒光店/高雄市楠梓區慶昌街22號"
"106","07~08","香辛植物及其他草木本植物","白菊花","合格","高雄市政府衛生局","平易行/高雄市三民區三鳳中街146號"
"106","07~08","香辛植物及其他草木本植物","歐薄荷","合格","高雄市政府衛生局","平易行/高雄市三民區三鳳中街146號"
"106","07~08","香辛植物及其他草木本植物","迷迭香","合格","高雄市政府衛生局","全健企業社/高雄市三民區三鳳中街47號"
"106","07~08","香辛植物及其他草木本植物","菊香薄荷茶","滅芬諾Methoxyfenozide 0.07 (不符使用規定)","高雄市政府衛生局","家福股份有限公司高雄鳳山分公司/高雄市鳳山區中山西路236號"
"106","07~08","香辛植物及其他草木本植物","菊花","合格","高雄市政府衛生局","全健企業社/高雄市三民區三鳳中街47號"
"106","07~08","香辛植物及其他草木本植物","薰衣草","合格","高雄市政府衛生局","全健企業社/高雄市三民區三鳳中街47號"
"106","07~08","香辛植物及其他草木本植物","玫瑰花茶","合格","高雄市政府衛生局","寶雅生活館/高雄市仁武區仁雄路38-5號"
"106","07~08","香辛植物及其他草木本植物","杭菊","合格","高雄市政府衛生局","祥裕茶行/高雄市苓雅區福德三路224號"
"106","07~08","香辛植物及其他草木本植物","黃菊花","合格","高雄市政府衛生局","平易行/高雄市三民區三鳳中街146號"
"106","07~08","香辛植物及其他草木本植物","玫瑰","合格","高雄市政府衛生局","全健企業社/高雄市三民區三鳳中街47號"
"106","07~08","香辛植物及其他草木本植物","玫瑰花茶","合格","高雄市政府衛生局","寶雅生活館/高雄市小港區漢民路206號"
"106","07~08","香辛植物及其他草木本植物","本產菊花","合格","高雄市政府衛生局","禾生堂蔘藥房/高雄市燕巢區南燕村中興路55號"
"106","07~08","香辛植物及其他草木本植物","薰衣草","合格","高雄市政府衛生局","平易行/高雄市三民區三鳳中街146號"
