核備函字號,類別,中文名稱,英文名稱,同一配方品牌,發證日期,有效日期,申請商名稱,申請商電話,申請商地址,劑型,包裝規格,成分,產地,簽審文件編號
"1026019853","嬰兒配方食品","S-26惠兒樂1嬰兒配方奶粉(突破新配方)","WYETH S-26 PROGROWTH 1","","2014-05-01","2019-05-01","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","900.00000公克","LACTOSE;NONFAT MILK POWDER;REFINED PALM OIL;WHEY PROTEIN CONCENTRATE;SOYBEAN OIL;COCONUT OIL;OLEIC SUNFLOWER OIL;SOYBEAN LECITHIN;SODIUM CITRATE;CALCIUM CHLORIDE;MAGNESIUM CHLORIDE;CALCIUM CARBONATE;ASCORBIC ACID;POTASSIUM BICARBONATE;POTASSIUM CITRATE;L-TYROSINE;ARASCO (ARACHIDONIC ACID SINGLE CELL OIL);SODIUM PHOSPHATE, MONOBASIC;POTASSIUM HYDROXIDE;CHOLINE CHLORIDE;POTASSIUM CHLORIDE;DHASCO (DOCOSAHEXAENOIC ACID SINGLE CELL OIL);TAURINE;CALCIUM HYDROXIDE;INOSITOL;FERROUS SULFATE;SODIUM CHLORIDE;ZINC SULFATE;L-TRYPTOPHAN;CYTIDINE-5’-MONOPHOSPHORIC ACID;L-CARNITINE;VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE);DISODIUM URIDINE-5-MONOPHOSPHATE;TOCOPHEROLS CONCENTRATE MIXED;NICOTINAMIDE;CALCIUM PANTOTHENATE;ADENOSINE-5’-MONOPHOSPHORIC ACID;DISODIUM INOSINE-5-MONOPHOSPHATE;ASCORBYL PALMITATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;COPPER SULPHATE;VITAMIN A PALMITATE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;HIGH OLEIC SAFFLOWER OIL;CHOLECALCIFEROL;NATURAL CAROTENES;MARIGOLD FLOWER LUTEIN EXTRACT;FOLIC ACID;POTASSIUM IODIDE;MANGANESE SULFATE;PHYTONADIONE;BIOTIN;SODIUM SELENITE;CYANOCOBALAMIN","新加坡","DHD0A260198532"
"1025020089","嬰兒配方食品","S-26 愛兒樂-LF 不含乳糖嬰兒配方奶粉","S-26 SMA-LF","","2013-04-30","2018-04-30","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","400.00000公克","CORN SYRUP SOLIDS;REFINED PALM OIL;WHEY PROTEIN CONCENTRATE;SOYBEAN OIL;MILK PROTEIN ISOLATE;COCONUT OIL;HIGH OLEIC SAFFLOWER OIL;POTASSIUM CHLORIDE;SODIUM PHOSPHATE, MONOBASIC;CALCIUM CITRATE;POTASSIUM PHOSPHATE, DIBASIC;SOYBEAN LECITHIN;CALCIUM CARBONATE;POTASSIUM BICARBONATE;CALCIUM PHOSPHATE, DIBASIC;MAGNESIUM PHOSPHATE DIBASIC;CALCIUM HYDROXIDE;INOSITOL;SODIUM CHLORIDE;CHOLINE CHLORIDE;ASCORBIC ACID;MAGNESIUM CARBONATE;FERROUS SULFATE;TAURINE;POTASSIUM HYDROXIDE;L-CARNITINE;ZINC SULFATE;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;DL ALPHA TOCOPHEROL 100%(VIT E);NICOTINAMIDE;ADENOSINE 5’-MONOPHOSPHATE;DISODIUM INOSINE-5-MONOPHOSPHATE;CALCIUM PANTOTHENATE;VITAMIN A PALMITATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;COPPER SULFATE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;CHOLECALCIFEROL;BETA CAROTENE;MANGANESE SULFATE;POTASSIUM IODIDE;FOLIC ACID;PHYTONADIONE;SODIUM SELENITE;BIOTIN;CYANOCOBALAMIN","愛爾蘭","DHD0A250200891"
"1005060678","較大嬰兒配方輔助食品","亞培心美力親護水解蛋白配方添加鐵質較大嬰兒配方輔助食品","Similac Total Comfort 2","","2012-01-11","2022-01-11","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","360.00000公克;820.00000公克","MALTODEXTRIN (DE-21);PARTIALLY HYDROLYZED WHEY PROTEIN;MALTODEXTRIN;SUCROSE;HIGH OLEIC SUNFLOWER OIL;SOY OIL;COCONUT OIL;GALACTO-OLIGOSACCHARIDES;CALCIUM PHOSPHATE, TRIBASIC;CALCIUM CHLORIDE, DIHYDRATE;POTASSIUM PHOSPHATE, MONOBASIC;ARTIFICIAL VANILLA FLAVOR;POTASSIUM HYDROXIDE;MAGNESIUM SULFATE;SODIUM CITRATE;LECITHIN ( FROM SOYBEAN );CHOLINE CHLORIDE;ARACHIDONIC ACID (AA) FROM M ALPINA;ASCORBIC ACID;NIACINAMIDE;CALCIUM D-PANTOTHENATE;PYRIDOXINE HYDROCHLORIDE;COPPER SULFATE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;FOLIC ACID (10% ON LACTOSE);BIOTIN (1% ON LACTOSE);VIT B12 (0.1% ON MANNITOL);MALTODEXTRIN;DOCOSAHEXANOIC ACID;LUFFA FRUIT POWDER;BETA CAROTENE 30%;HIGH OLEIC SUNFLOWER OIL;ASCORBIC ACID;SODIUM CHLORIDE;TAURINE;FERROUS SULFATE;ASCORBYL PALMITATE;POTASSIUM CHLORIDE;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT;VITAMIN A PALMITATE;VITAMIN K (PHYTONADIONE);VITAMIN D3;SUNFLOWER OIL;ZINC SULFATE;CYTIDINE 5’-MONOPHOSPHATE;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT;MIXED TOCOPHEROL;VEGETABLE OIL CONCENTRATE;DISODIUM URIDINE-5-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;MANGANESE SULFATE;POTASSIUM IODIDE","西班牙","DHD0A050606787"
"1005060679","嬰兒配方食品","亞培心美力親護水解蛋白配方添加鐵質嬰兒配方食品","Similac Total Comfort 1","","2012-01-11","2022-01-11","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","360.00000公克;820.00000公克","MALTODEXTRIN;PARTIALLY HYDROLYZED WHEY PROTEIN;HIGH OLEIC SUNFLOWER OIL;SUCROSE;SOY OIL;COCONUT OIL;GALACTO-OLIGOSACCHARIDES;POTASSIUM PHOSPHATE, MONOBASIC;TRICALCIUM PHOSPHATE MICRONIZED;CALCIUM CITRATE;POTASSIUM CHLORIDE;SODIUM CHLORIDE;ARACHIDONIC ACID (AA) FROM M ALPINA;MAGNESIUM CHLORIDE;POTASSIUM HYDROXIDE;DOCOSAHEXANOIC ACID;L-PHENYLALANINE;ASCORBIC ACID;NIACINAMIDE;CALCIUM D-PANTOTHENATE;COPPER SULFATE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;FOLIC ACID (10% ON LACTOSE);BIOTIN (1% ON LACTOSE);VIT B12 (0.1% ON MANNITOL);CALCIUM CARBONATE;ASCORBIC ACID;CHOLINE CHLORIDE;SODIUM CITRATE;CALCIUM HYDROXIDE;LUFFA FRUIT POWDER;BETA CAROTENE 30%;HIGH OLEIC SUNFLOWER OIL;L-HISTIDINE;TAURINE;MYO-INOSITOL;FERROUS SULFATE;D-ALPHA-TOCOPHERYL ACETATE;VITAMIN A PALMITATE;VITAMIN K (PHYTONADIONE);VITAMIN D3;SUNFLOWER OIL;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;ZINC SULFATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;L-CARNITINE;ASCORBYL PALMITATE;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT;MIXED TOCOPHEROL;VEGETABLE OIL CONCENTRATE;ADENOSINE 5’-MONOPHOSPHATE;POTASSIUM CITRATE;MANGANESE SULFATE;POTASSIUM IODIDE;SODIUM SELENITE","西班牙","DHD0A050606798"
"1066003024","嬰兒配方食品","亞培心美力 1 HIGH Q PLUS 添加鐵質嬰兒配方食品(新升級)","SIMILAC BABY 1 HIGH Q PLUS WITH NVE","","2017-08-06","2022-08-06","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","400.00000公克;900.00000公克","LACTOSE;NON-FAT DRY MILK;HIGH OLEIC SUNFLOWER OIL;WHEY PROTEIN CONCENTRATE;SOY OIL;COCONUT OIL;FRUCTO-OLIGOSACCHARIDE (FOS) POWDER;WHEY PROTEIN HYDROLYSATE;POTASSIUM CITRATE;ARACHIDONIC ACID (AA) FROM M ALPINA;CALCIUM CARBONATE;NUCLEOTIDE / CHOLINE PREMIX;CHOLINE BITARTRATE;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;MALTODEXTRIN;DOCOSAHEXANOIC ACID FROM Crythecodinium cohnii;MAGNESIUM CHLORIDE;ASCORBIC ACID;TRICALCIUM PHOSPHATE;LECITHIN;SODIUM CHLORIDE;VITAMIN/MINERAL PREMIX;TAURINE;ZINC SULFATE;NIACINAMIDE;FERROUS SULFATE;CALCIUM D-PANTOTHENATE;COPPER SULFATE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;MANGANESE SULFATE;BIOTIN;SODIUM SELENITE;CYANOCOBALAMIN;CALCIUM PHOSPHATE, DIBASIC;L-TRYPTOPHAN;VITAMIN A,D3,E,K1 PREMIX;D-ALPHA-TOCOPHERYL ACETATE;VITAMIN A PALMITATE;PHYLLOQUINONE;CHOLECALCIFEROL;COCONUT OIL;M-INOSITOL;FERROUS SULFATE;ASCORBYL PALMITATE;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT;SUNFLOWER OIL;ZINC SULFATE;L-CARNITINE;LUTEIN;BETA CAROTENE;MANGANESE SULFATE;VITAMIN D3 (CHOLECALCIFEROL);POTASSIUM IODIDE;RIBOFLAVIN","新加坡","DHD0A660030242"
"1015063902","嬰兒配方食品","雪印金強子1嬰兒配方食品","SNOW BRAND GOLD TSUYOIKO 1 INFANT FORMULA","雪印奶粉金A1嬰兒配方食品","2014-03-31","2019-03-31","台灣雪印股份有限公司","02-27581011","台北市信義區基隆路1段333號11樓","粉劑","900.00000公克","LACTOSE;WHEY PROTEIN CONCENTRATE;WHOLE MILK POWDER;PALM KERNEL OIL;SOYBEAN OIL;HIGH OLEIC SUNFLOWER OIL;PALM OLEIN OIL;SKIM MILK POWDER;buttermilk powder;DEXTRIN;FISH OIL;SINGLE CELL OIL;SODIUM CASEINATE;YEAST EXTRACT;SODIUM ASCORBATE;L-ASCORBIC ACID;NICOTINAMIDE;VITAMIN E ( α- TOCOPHEROL );CALCIUM PANTOTHENATE;VITAMIN A PALMITATE;VITAMIN B6 (PYRIDOXINE HCL);VITAMIN B1 (THIAMINE HCL);VITAMIN D3;β-CAROTENE;FOLIC ACID;VIT B2 RIBOFLAVIN;VITAMIN K1;BIOTIN;CALCIUM CARBONATE;POTASSIUM CHLORIDE;FERROUS SULPHATE;MAGNESIUM CARBONATE;ZINC SULPHATE;CUPRIC SULPHATE;MANGANESE SULPHATE;POTASSIUM IODIDE;SODIUM SELENITE;CHOLINE CHLORIDE;L-ARGININE;TAURINE;INOSITOL;L-CYSTINE;L-CARNITINE;CMP;UMP 2Na;IMP 2Na;AMP;GMP 2Na","澳大利亞","DHD0A150639023"
"0990030418","特殊醫療用途嬰兒配方食品","心美力添加鐵質早產兒專用配方奶水24大卡","SIMILAC SPECIAL CARE 24 IRON","","2011-04-26","2021-04-26","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","乳液狀","59.00000毫升","INGREDIENT WATER;SKIM MILK;CORN SYRUP SOLIDS;MEDIUM CHAIN TRIGLYCERIDES;LACTOSE;WHEY PROTEIN CONCENTRATE;SOY OIL;POTASSIUM HYDROXIDE;COCONUT OIL;CALCIUM PHOSPHATE, TRIBASIC;ASCORBIC ACID;DEXTROSE;INOSITOL;TAURINE;NIACINAMIDE;ZINC SULFATE;CALCIUM PANTOTHENATE;FERROUS SULFATE;CUPRIC SULFATE;RIBOFLAVIN;THIAMINE CHLORIDE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;BIOTIN;MANGANESE SULFATE;SODIUM SELENATE;CYANOCOBALAMIN;POTASSIUM CITRATE;CALCIUM CARBONATE;SOY LECITHIN;MONOGLYCERIDES;ARACHIDONIC ACID (AA) FROM M ALPINA;MAGNESIUM CHLORIDE;SODIUM CITRATE;CARRAGEENAN (SEAKEM CM-514);MALTODEXTRIN;CHOLINE BITARTRATE;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;DOCOSAHEXANOIC ACID;COCONUT OIL;VITAMIN E ACETATE;VITAMIN A PALMITATE;PHYLLOQUINONE;VITAMIN D3;FERROUS SULFATE;CHOLINE CHLORIDE;L-CARNITINE;BETA CAROTENE 30%;VIT A (PALMITATE 250.000 IU/G);SODIUM CHLORIDE;POTASSIUM CHLORIDE;POTASSIUM PHOSPHATE, MONOBASIC","美國","DHD09900304185"
"1005033248","嬰兒配方食品","桂格ProBaby特選嬰兒配方奶粉 新一代配方","QUAKER PROBABY INFANT FORMULA","","2011-12-23","2021-12-23","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","400.00000公克;900.00000公克;850.00000公克","","法國","DHD0A050332482"
"1005033250","嬰兒配方食品","桂格ProCare優質嬰兒配方奶粉 新一代配方","QUAKER PROCARE INFANT FORMULA","","2011-12-15","2021-12-15","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","400.00000公克;900.00000公克","DEMINERALIZED WHEY;SUNFLOWER OIL;SOYA OIL;COCONUT OIL;SKIMMED MILK;LACTOSE;GALACTOOLIGOSACCHARIDE;FRUCTOOLIGOSACCHARIDES;MALTODEXTRIN;TRICALCIUM PHOSPHATE;POTASSIUM CHLORIDE;MAGNESIUM SULFATE;SODIUM CHLORIDE;POTASSIUM HYDROXIDE;FERROUS SULFATE;TRIPOTASSIUM CITRATE;ZINC SULFATE;SODIUM SELENITE;COPPER SULFATE;POTASSIUM IODIDE;MANGANESE SULFATE;FISH OIL (DHA);MILK PROTEIN CONCENTRATE;ARACHIDONIC ACID (ARA) FROM MORTIERELLA ALPINA;LECITHIN;L-ASCORBATE SODIUM (VIT C);DL ALPHA TOCOPHEROL (VIT E);NIACINAMIDE;RETINOL PALMITATE;CALCIUM D PANTOTHENATE;PHYLLOQUINONE;VIT B1 THIAMINE HYDROCHLORIDE;VITAMIN B2 (RIBOFLAVIN);CHOLECALCIFEROL;VIT B6 PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;BIOTIN;VITAMIN B12 (CYANOCOBALAMIN);TATURINE;LACTOFERRIN;CHOLINE CHLORIDE;INOSITOL;ASCORBYL PALMITATE;TOCOPHEROLS;L-CARNITINE","法國","DHD0A050332506"
"1025009181","嬰兒配方食品","新諾兒AH水解蛋白質配方嬰兒奶粉","NOVALAC AH PROTEIN HYDROLYSATE INFANT FORMULA","","2014-02-26","2019-02-26","永信藥品工業股份有限公司","0426875100","台中市大甲區中山路一段1191號","粉劑","800.00000公克;400.00000公克","LACTOSE;MALTODEXTRINE;CORN STARCH;HYDROLYSED WHEY PROTEIN;PALM OIL;RAPESEED OIL;SUNFLOWER OIL;COCONUT OIL;TRICALCIUM PHOSPHATE;SOY LECITHIN;POTASSIUM CHLORIDE;ASCORBIC ACID;SODIUM PHOSPHATE, DIBASIC;SODIUM CHLORIDE;CHOLINE CHLORIDE;MAGNESIUM OXIDE;TAURINE;INOSITOL;IRON SULPHATE;TOCOPHERYLACETATE 50%;POTASSIUM HYDROXIDE;L-CARNITINE;ZINC SULFATE;TOCOPHEROL;VITAMIN A ACETATE;NICOTINAMIDE;VITAMIN D (CHOLECALCIFEROL);PANTOTHENIC ACID CALCIUM;SODIUM SELENITE;VITAMIN B-12 (CYANOCOBALAMIN);D-BIOTIN;COPPER SULFATE;VITAMIN B2 RIBOFLAVINE;POTASSIUM IODIDE;THIAMINE HYDROCHLORIDE (VIT B1);FOLIC ACID;VIT B6 PYRIDOXINE HYDROCHLORIDE;MANGANESE SULPHATE","德國","DHD0A250091819"
"1025003739","嬰兒配方食品","亞培心美力1HIGH Q PLUS嬰兒奶粉","SIMILAC BABY 1 DEVELE-PRO WITH HIGH Q PLUS","","2013-10-14","2018-10-14","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","400.00000公克;850.00000公克;900.00000公克","FLUID SKIM MILK;LACTOSE;HIGH OLEIC SUNFLOWER OIL;SOY OIL;COCONUT OIL;半乳寡醣(Galactooligosaccharide);WHEY PROTEIN CONCENTRATE;WHEY PROTEIN HYDROLYSATE;POTASSIUM CITRATE;ARACHIDONIC ACID;CALCIUM CARBONATE;CHOLINE BITARTRATE;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;MALTODEXTRINE;POTASSIUM HYDROXIDE;LECITHIN;ASCORBIC ACID;DHA(DOCOSAHEXAENOIC ACID);MAGNESIUM CHLORIDE;TAURINE;MYO-INOSITOL;FERROUS SULFATE;ZINC SULFATE;NIACINAMIDE;CALCIUM D-PANTOTHENATE;COPPER SULFATE;VITAMIN B1 (THIAMINE HCL);PYRIDOXINE HCL;RIBOFLAVIN;MANGANESE SULFATE,MONOHYDRATE;FOLIC ACID;D-BIOTIN;SODIUM SELENATE;CYANOCOBALAMIN;DEXTROSE ANHYDROUS;SODIUM CHLORIDE;LUTEIN;BETA CAROTENE;HIGH OLEIC SAFFLOWER OIL;ALPHA TOCOPHERYL ACETATE(VIT E);VITAMIN A PALMITATE;PHYLLOQUINONE;CHOLECALCIFEROL;COCONUT OIL;L-TRYPTOPHAN;ASCORBYL PALMITATE;MIXED TOCOPHEROL;SOY OIL;FERROUS SULFATE;L-CARNITINE;POTASSIUM IODIDE","愛爾蘭","DHD0A250037391"
"1015057946","嬰兒配方食品","亞培心美力護逸添加鐵質嬰兒配方食品","SIMILAC AR","","2013-10-07","2018-10-07","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","375.00000公克","MALTODEXTRINE;RICE STARCH-PREGELANTINIZED;MILK PROTEIN CONCENTRATE 80%;HIGH OLEIC SUNFLOWER OIL;SUCROSE;SOY OIL;COCONUT OIL;GALACTOOLIGOSACCHARIDE;MALTODEXTRINE;WHEY PROTEIN HYDROLYSATE LACTOSE FREE;CALCIUM CARBONATE;POTASSIUM PHOSPHATE, DIBASIC;POTASSIUM CHLORIDE;ARACHIDONIC ACID (AA) FROM M ALPINA;SODIUM PHOSPHATE, DIBASIC, DIHYDRATE;MAGNESIUM SULFATE;LECITHIN;SODIUM CHLORIDE;L-CYSTINE;DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);POTASSIUM HYDROXIDE;ASCORBIC ACID;CHOLINE CHLORIDE;LUTEIN;BETA CAROTENE;HIGH OLEIC SAFFLOWER OIL;POTASSIUM CITRATE;L-TRYPTOPHAN;TAURINE;FERROUS SULFATE;M-INOSITOL;D-ALPHA TOCOPHERYL ACETATE;VITAMIN A PALMITATE;PHYLLOQUINONE;VITAMIN D (CHOLECALCIFEROL);SUNFLOWER OIL;NIACINAMIDE;CALCIUM D-PANTOTHENATE;COPPER SULFATE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;D-BIOTIN;CYANOCOBALAMIN;MALTODEXTRIN;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;ZINC SULFATE;ASCORBYL PALMITATE;MIXED TOCOPHEROLS;SOY OIL;ADENOSINE 5’-MONOPHOSPHATE;L-CARNITINE;MANGANESE SULFATE;POTASSIUM IODIDE;SODIUM SELENITE","西班牙","DHD0A150579460"
"1046026542","嬰兒配方食品","亞培經典1嬰兒奶粉(保護新升級)","BRIGHTCHOICE 1 INFANT FORMULA","舒兒優1嬰兒奶粉(第1046073026號)","2015-11-19","2020-11-19","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","850.00000公克","FLUID SKIM MILK;LACTOSE;HIGH OLEIC SUNFLOWER OIL;WHEY PROTEIN CONCENTRATE;SOY OIL;COCONUT OIL;半乳寡醣(Galactooligosaccharide);WHEY PROTEIN HYDROLYSATE;POTASSIUM CITRATE;ARACHIDONIC ACID (AA) FROM M ALPINA;POTASSIUM HYDROXIDE;LECITHIN;DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);ASCORBIC ACID;TAURINE;MYO-INOSITOL;FERROUS SULFATE;ZINC SULFATE;NIACINAMIDE;CALCIUM PANTOTHENATE;COPPER SULFATE;VITAMIN B1 (THIAMINE HCL);PYRIDOXINE HCL;RIBOFLAVIN;MANGANESE SULFATE;FOLIC ACID;D-BIOTIN;SODIUM SELENATE;CYANOCOBALAMIN;DEXTROSE ANHYDROUS;CALCIUM CARBONATE;CHOLINE BITARTRATE;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM URIDINE-5-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;MALTODEXTRIN;LUTEIN;BETA CAROTENE;HIGH OLEIC SAFFLOWER OIL;MAGNESIUM CHLORIDE;CHOLINE CHLORIDE;D-ALPHA TOCOPHERYL ACETATE;VITAMIN A PALMITATE;VITAMIN K1 (PHYLLOQUINONE);VITAMIN D3 (CHOLECALCIFEROL);SUNFLOWER OIL;L-TRYPTOPHAN;ASCORBYL PALMITATE;ANTIOXIDANT(MIXED TOCOPHEROLS);SOY OIL;FERROUS SULFATE;L-CARNITINE;POTASSIUM IODIDE","愛爾蘭","DHD0A460265429"
"1046055380","嬰兒配方食品","雀巢能恩1號嬰兒配方奶粉(創新配方)","NESTLE NAN 1 PREMIUM STARTER INFANT FORMULA","","2016-03-22","2021-03-22","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","800.00000公克","WHEY PROTEIN;PALM OLEIN OIL;SKIMMED MILK;LACTOSE;LOW ERUCIC RAPESEED OIL;COCONUT OIL;SUNFLOWER OIL;CALCIUM CITRATE;MALTODEXTRIN;FISH OIL;POTASSIUM HYDROXIDE;POTASSIUM CHLORIDE;SOY LECITHIN;CITRIC ACID;POTASSIUM CITRATE;L-PHENYLALANINE;ARACHIDONIC ACID (AA) FROM M ALPINA;MAGNESIUM CHLORIDE;VITAMIN C (SODIUM ASCORBATE);SODIUM PHOSPHATE, MONOBASIC;SODIUM CHLORIDE;CALCIUM HYDROXIDE;NUCLEOTIDE;MALTODEXTRIN (DILUENT);CMP;UMP;AMP;GMP;TAURINE;L-HISTIDINE;INOSITOL;FERROUS SULPHATE;ZINC SULPHATE;VITAMIN E (AS DL-ALPHA TOCOPHEROL ACETATE );ANTIOXIDANT ASCORBYL PALMITATE;VITAMIN A (RETINYL ACETATE);L-CARNITINE;NICOTINAMIDE(VIT PP);CALCIUM PANTOTHENATE;MIXED TOCOPHEROL CONCENTRATE (ANTIOXIDANT);VITAMIN D3 (CHOLECALCIFEROL);COPPER SULPHATE;VITAMIN B1 (THIAMINE MONONITRATE);VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);MANGANESE SULPHATE;VITAMIN B2 (RIBOFLAVIN);POTASSIUM IODIDE;FOLIC ACID;VITAMIN K1 (PHYLLOQUINONE);SODIUM SELENATE;D-BIOTIN;VITAMIN B12 (CYANOCOBALAMIN)","荷蘭","DHD0A460553807"
"1056059791","較大嬰兒配方輔助食品","雀巢能恩2號較大嬰兒配方奶粉(創新配方)","NESTLE NAN 2 PREMIUM FOLLOW UP FORMULA","","2017-05-19","2022-05-19","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","800.00000公克","SKIMMED MILK;LACTOSE;WHEY PROTEIN;PALM OLEIN OIL;OIL RAPESEED LOW ERUCIC ACID;COCONUT OIL;SUNFLOWER OIL;CALCIUM CITRATE;SODIUM CITRATE;SOY LECITHIN;GLUCOSE SYRUP;MALTODEXTRIN;POTASSIUM PHOSPHATE, DIBASIC;FISH OIL ( TUNA OIL );VITAMIN C (SODIUM ASCORBATE);POTASSIUM CITRATE;FERROUS SULFATE;LACTOBACILLUS RHAMNOSUS;ZINC SULFATE;VITAMIN E (DL-ALPHA-TOCOPHERYL ACETATE);MIXED TOCOPHEROLS CON.(ANTIOXIDANTS);CALCIUM PANTOTHENATE;NICOTINAMIDE;L-ASCORBYL PALMITATE (ANTIOXIDANT);BIFIDOBACTERIUM LONGUM;COPPER SULFATE;VITAMIN B1 (THIAMINE MONONITRATE);VITAMIN A ACETATE;VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);CITRIC ACID;VITAMIN B2 (RIBOFLAVIN);POTASSIUM IODIDE;VITAMIN B9 (FOLIC ACID);VITAMIN K1 (PHYLLOQUINONE);D-BIOTIN;SODIUM SELENATE;VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN)","瑞士","DHD0A560597917"
