核備函字號,中文名稱,英文名稱,發證日期,有效日期,申請商名稱,申請商電話,申請商地址,劑型,包裝規格,成分,產地,簽審文件編號
"0990043456","小安素強護TRIPLE SURE 均衡營養即飲配方","PEDIASURE COMPLETE LIQUID TRIPLE SURE SYSTEM","2011-03-04","2022-03-04","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","液劑","237.00000毫升;237.00000毫升;1422.00000毫升;5688.00000毫升","WATER;MALTODEXTRIN;SUCROSE;MILK PROTEIN CONCENTRATE;HIGH OLEIC SAFFLOWER OIL;SOY OIL;WHEY PROTEIN CONCENTRATE;MEDIUM CHAIN TRIGLYCERIDES;SOY PROTEIN ISOLATE;FRUCTO-OLIGOSACCHARIDE (FOS) POWDER;MICROCRYSTALLINE CELLULOSE;CELLULOSE GEL;CELLULOSE GUM;MAGNESIUM PHOSPHATE DIBASIC;POTASSIUM CITRATE;NATURAL & ARTIFICIAL VANILLA FLAVOR;POTASSIUM CHLORIDE;NATURAL & ARTIFICIAL VANILLA FLAVOR;CALCIUM PHOSPHATE, TRIBASIC;SODIUM CHLORIDE;DEXTROSE;INOSITOL;TAURINE;FERROUS SULFATE;ZINC SULFATE;NIACIN;CALCIUM PANTOTHENATE;THIAMINE HYDROCHLORIDE;MANGANESE SULFATE;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;CUPRIC SULFATE;FOLIC ACID;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;SODIUM SELENATE;BIOTIN;CYANOCOBALAMIN;SOY LECITHIN;MONO- AND DIGLYCERIDES;CHOLINE CHLORIDE;ASCORBIC ACID;POTASSIUM PHOSPHATE, MONOBASIC;CALCIUM CARBONATE;MICROALGAE OIL;CARRAGEENAN;COCONUT OIL;DL-ALPHA-TOCOPHERYL ACETATE;VITAMIN A PALMITATE;PHYLLOQUINONE;VITAMIN D3;POTASSIUM PHOSPHATE, DIBASIC;ARACHIDONIC ACID (AA) FROM M ALPINA;FERROUS SULFATE;L-CARNITINE;POTASSIUM IODIDE","美國","DHD09900434562"
"1036039581","安素健力香草口味粉狀配方","ENSURE NUTRIVIGOR POWDER","2014-10-01","2019-10-01","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","850.00000公克;53.50000公克","CORN SYRUP SOLIDS;SUCROSE;SODIUM CASEINATE;HIGH OLEIC SUNFLOWER OIL;MILK PROTEIN CONCENTRATE;SOY OIL;ISOLATED SOY PROTEIN;FRUCTOOLIGOSACCHARIDES (FOS) POWDER;CA-HMB(CALCIUM BETA-HYDROXY-BETA-METHYLBUTYRATE);CANOLA OIL;POTASSIUM CITRATE;ARTIFICIAL DRY VANILLA FLAVOR OR ARTIFICIAL VANILLA FLAVOR;MAGNESIUM CHLORIDE;SODIUM CITRATE;POTASSIUM PHOSPHATE DIBASIC;POTASSIUM CHLORIDE;CHOLINE CHLORIDE;SODIUM CHLORIDE;ASCORBIC ACID;POTASSIUM HYDROXIDE;UTM/TM PREMIX;ZINC SULFATE;FERROUS SULFATE;MANGANESE SULFATE;CUPRIC SULFATE;SODIUM MOLYBDATE;CHROMIUM CHLORIDE;SODIUM SELENATE;DILUENT MALTODEXTRIN;VITAMIN PREMIX;CALCIUM PANTOTHENATE;NIACINAMIDE;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;FOLIC ACID;BIOTIN;CYANOCOBALAMIN;DILUENT DEXTROSE ANHYDROUS;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT;MIXED TOCOPHEROLS;DILUENT (SOY OIL);ASCORBYL PALMITATE;VITAMIN ADEK PREMIX;DL-ALPHA TOCOPHERYL ACETATE;VITAMIN A PALMITATE;PHYLLOQUINONE;VITAMIN D3;SUNFLOWER OIL (DILUENT);FERROUS SULFATE;DL-ALPHA TOCOPHERYL ACETATE;VITAMIN A PALMITATE;VITAMIN A PALMITATE;DILUENT (CORN OR SUNFLOWER OIL);BETA CAROTENE 30%;BETA CAROTENE;DILUENT (CORN OIL);THIAMINE HYDROCHLORIDE;VITAMIN D3 OIL SOLUBLE;VITAMIN D3;DILUENT (MCT OIL);RIBOFLAVIN;POTASSIUM IODIDE","新加坡","DHD0A360395812"
"1005026512","葡勝納SR糖尿病適用液體營養品(香草口味)","GLUCERNA SR VANILLA","2011-12-20","2021-12-20","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","液劑","230.00000毫升;200.00000毫升;1600.00000毫升","MALTRIN M100;SODIUM CASEINATE;HIGH OLEIC SUNFLOWER OIL;FRUCTOSE;MALTITOL SYRUP POWDER;MALTODEXTRIN;PROPYLENE GLYCOL ALGINATE;SOY POLYSACCHARIDE;FRUCTO-OLIGOSACCHARIDE (FOS) POWDER;CANOLA OIL;POTASSIUM CITRATE;LECITHIN, PCR NEGATIVE, IP;MICRONIZED TRICALCIUM PHOSPHATE;POTASSIUM CHLORIDE;M.INOSITOL;SODIUM CITRATE;MAGNESIUM CHLORIDE;CHOLINE CHLORIDE;FERROUS SULFATE;ZINC SULFATE;CITRIC ACID;MANGANESE SULFATE;CUPRIC SULFATE;SODIUM MOLYBDATE ANHYDROUS;CHROMIUM CHLORIDE;SODIUM SELENATE;MALTODEXTRIN;NIACINAMIDE;CALCIUM PANTOTHENATE;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;FOLIC ACID;BIOTIN;CYANOCOBALAMIN;DEXTROSE ANHYDROUS;ASCORBIC ACID;DL-ALPHA-TOCOPHERYL ACETATE;GELLAN GUM;TAURINE;L-CARNITINE;POTASSIUM HYDROXIDE (PROCESSING AI;VANILLA FLAVOR;NATURAL & ARTIFICIAL VANILLA FLAVOR;VIT A,PALMITATE (250.000 IU/G);CORN OIL;PYRIDOXINE HYDROCHLORIDE;CUPRIC SULFATE;CHROMIUM CHLORIDE;SODIUM BICARBONATE;ACESULFAM K;FOLIC ACID;VITAMIN D3 OIL SOLUBLE;POTASSIUM IODIDE;PHYLLOQUINONE","荷蘭","DHD0A050265123"
"1066011089","亞培安素優能基均衡營養配方(穀物口味)","ENSURE WHEAT","2017-10-03","2022-10-03","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","850.00000公克","HYDROLYZED CORN STARCH (DE 19-23);HYDROLYZED CORN STARCH (DE 19-23);MILK PROTEIN CONCENTRATE;HIGH OLEIC SUNFLOWER OIL;OLIGOFRUCTOSE;ISOLATED SOY PROTEIN;SUCROSE;SOY OIL;SODIUM CITRATE;CANOLA OIL;ARTIFICIAL DRY VANILLA FLAVOR OR ARTIFICIAL VANILLA FLAVOR;POTASSIUM CHLORIDE;MAGNESIUM SULFATE;POTASSIUM CITRATE;CEREAL FLAVOR POWDER;MAGNESIUM CHLORIDE;TRICALCIUM PHOSPHATE;POTASSIUM PHOSPHATE DIBASIC;CALCIUM CARBONATE;CHOLINE CHLORIDE;ASCORBIC ACID;CALCIUM PANTOTHENATE;NIACINAMIDE;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;FOLIC ACID;BIOTIN;CYANOCOBALAMIN;DILUENT DEXTROSE ANHYDROUS;FERROUS SULFATE;ZINC SULFATE;MANGANESE SULFATE;CUPRIC SULFATE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;SODIUM SELENATE;MALTODEXTRIN (DILUENT);VANILLIN;ASCORBYL PALMITATE;DL-ALPHA TOCOPHERYL ACETATE;VITAMIN A PALMITATE;PHYLLOQUINONE;VITAMIN D (CHOLECALCIFEROL);SUNFLOWER OIL (DILUENT);MIXED TOCOPHEROLS;DILUENT (SOY OIL);VITAMIN E (DL-ALPHA-TOCOPHERYL ACETATE);NIACINAMIDE;BETA CAROTENE;DILUENT (CORN OIL);THIAMINE HYDROCHLORIDE;RIBOFLAVIN;VITAMIN A PALMITATE;POTASSIUM IODIDE","新加坡","DHD0A660110890"
"1015041593","益富益葡寧糖尿病適用配方","GLUSEOLUS","2013-05-22","2018-05-22","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","","CANOLA OIL;MALTODEXTRIN;WHEY PROTEIN CONCENTRATE;SOY PROTEIN ISOLATE;SOY FIBER;MALTODEXTRIN;SODIUM CHLORIDE;CALCIUM CARBONATE;MAGNESIUM CARBONATE;POTASSIUM CHLORIDE;SODIUM BICARBONATE;SILICONE DIOXIDE;ZINC SULFATE;FERRIC ORTHOPHOSPHATE;MANGANESE SULFATE;SODIUM FLUORIDE;CUPRIC SULFATE;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE;INULIN;GUM ARABIC;SODIUM SELENITE;RESISTANT STARCH;PHASEOLUS VULGARIS EXTRACT(PHASEOLUS VULGARIS EXTRACT,ARABIC GUM);CHOLINE BITARTRATE;GUAR GUM;MALTODEXTRIN;SODIUM ASCORBATE;DL α-TOCOPHERYL ACETATE;NIACINAMIDE;VITAMIN A ACETATE;D-CALCIUM PANTOTHENATE;CHOLECALCIFEROL;BIOTIN;PHYTONADIONE;VITAMIN B6 ( PYRIDOXINE HYDROCHLORIDE );THIAMINE MONONITRATE;RIBOFLAVIN;FOLIC ACID;TAURINE;CYANOCOBALAMIN;L-CARNITINE;INOSITOL;SODIUM ASCORBATE;CHROMIUM PICOLINATE;芥花油粉(葡萄糖漿,芥花油,酪蛋白鈉,磷酸氫二鉀,單酸甘油酯,香料,β-胡蘿蔔素)","台灣","DHD0A150415935"
"0930412260","益富益力康高PLUS高纖均衡營養配方","NUTRI-AID HF PLUS","2004-10-07","2019-10-06","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","1000.00000公克;1000.00000公克;3000.00000公克;24.00000公克;48.00000公克;60.00000公克;72.00000公克;750.00000公克","MALTODEXTRIN DE10;CANOLA FAT POWDER;WHEY PROTEIN CONCENTRATE 75;SOY FIBER;INULIN;GUM ARABIC;GUAR GUM;MINERAL PREMIX;AVAILABLE CHO;CALCIUM CARBONATE;POTASSIUM CHLORIDE;SODIUM CHLORIDE;SODIUM BICARBONATE;MAGNESIUM CARBONATE;MAGNESIUM CARBONATE;MANGANESE SULFATE;FERRO-ORTHO-PHOSPHATE (26.0% FE);CUPRIC SULFATE;ZINC SULFATE;POTASSIUM IODIDE;SODIUM FLUORIDE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;SODIUM SELENITE;SILICON DIOXIDE;VITAMIN PREMIX;AVAILABLE CHO;SILICON DIOXIDE;VITAMIN A PALMITATE;BETA-CAROTENE;VITAMIN D3;VITAMIN E ACETATE;PHYTONADIONE;SODIUM ASCORBATE;VITAMIN B2 RIBOFLAVINE;PYRIDOXINE HCL;VITAMIN B12;NIACINAMIDE;D-CALCIUM PANTOTHENATE;BIOTIN;FOLIC ACID;THIAMINE MONONITRATE;AVAILABLE CHO;VITAMIN A ACETATE;VITAMIN D3;VITAMIN E ACETATE;SODIUM ASCORBATE;VITAMIN B2 RIBOFLAVINE;PYRIDOXINE HCL;VITAMIN B12;NIACINAMIDE;D-CALCIUM PANTOTHENATE;FOLIC ACID;BIOTIN;THIAMINE MONONITRATE;FLUORIDE;ZINC;IRON SULFATE;IODINE;CALCIUM CITRATE;POTASSIUM PHOSPHATE, MONOBASIC;MAGNESIUM CARBONATE;SODIUM SELENITE;CHOLINE HYDROXIDE;VITAMIN PREMIX(3266C);AVAILABLE CHO;VITAMIN A ACETATE;VITAMIN D3;VITAMIN E ACETATE;SODIUM ASCORBATE;VITAMIN B2 RIBOFLAVINE;PYRIDOXINE HCL;VITAMIN B12;NIACINAMIDE;D-CALCIUM PANTOTHENATE;FOLIC ACID;THIAMINE MONONITRATE;CALCIUM CITRATE;CHOLINE BITARTRATE;VANILLIN","台灣","DHD09304122601"
"0930412255","益富勉益增營養調整配方","NU-IMMU","2004-10-07","2019-10-06","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","400.00000公克;24.00000公克;47.00000公克;59.00000公克;71.00000公克;1000.00000公克","MALTODEXTRIN DE10;WHEY PROTEIN CONCENTRATE 75;CANOLA FAT POWDER;MCT FAT POWDER;ARGININE;GLUTAMINE;MINERAL PREMIX;AVAILABLE CHO;CALCIUM CITRATE;POTASSIUM PHOSPHATE, MONOBASIC;POTASSIUM CHLORIDE;SODIUM CHLORIDE;MAGNESIUM CARBONATE;MANGANESE SULFATE;FERRO-ORTHO-PHOSPHATE (26.0% FE);CUPRIC SULFATE;ZINC SULFATE;POTASSIUM IODIDE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;SODIUM SELENITE;SILICON DIOXIDE;VITAMIN PREMIX;AVAILABLE CHO;VITAMIN A PALMITATE;VITAMIN D3;VITAMIN E ACETATE;PHYTONADIONE;SODIUM ASCORBATE;VITAMIN B2 RIBOFLAVINE;PYRIDOXINE HCL;VITAMIN B12;NIACINAMIDE;D-CALCIUM PANTOTHENATE;BIOTIN;FOLIC ACID;THIAMINE MONONITRATE;CHOLINE BITARTRATE;SUGAR;CALCIUM PHOSPHATE, DIBASIC , ANHYD;SODIUM ASCORBATE;CARNITINE","台灣","DHD09304122554"
"0930412258","益富新普派均衡預解配方","NU-PEP HN","2004-10-07","2019-10-06","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","400.00000公克;1000.00000公克;3000.00000公克;25.00000公克;50.00000公克;63.00000公克;75.00000公克","MALTODEXTRIN DE10;WHEY PROTEIN (NZ917)HYDROLYS;WHEY PROTEIN HYDROLYSATE;MCT FAT POWDER;CANOLA FAT POWDER;MINERAL PREMIX;AVAILABLE CHO;CALCIUM CITRATE;POTASSIUM PHOSPHATE, MONOBASIC;POTASSIUM CHLORIDE;SODIUM CHLORIDE;MAGNESIUM CARBONATE;MANGANESE SULFATE;FERRO-ORTHO-PHOSPHATE (26.0% FE);CUPRIC SULFATE;ZINC SULFATE;POTASSIUM IODIDE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;SODIUM SELENITE;SILICON DIOXIDE;SUGAR;POTASSIUM PHOSPHATE, MONOBASIC;VITAMIN PREMIX;AVAILABLE CHO;VITAMIN A PALMITATE;VITAMIN D3;VITAMIN E ACETATE;PHYTONADIONE;SODIUM ASCORBATE;VITAMIN B2 RIBOFLAVINE;PYRIDOXINE HCL;VITAMIN B12;NIACINAMIDE;D-CALCIUM PANTOTHENATE;BIOTIN;FOLIC ACID;THIAMINE MONONITRATE;CHOLINE BITARTRATE;CALCIUM PHOSPHATE, DIBASIC , ANHYD;CARNITINE;TAURINE;VITAMIN K1","台灣","DHD09304122587"
"0950040703","益富元氣強洗腎適用配方","NU-RENO","2006-10-11","2021-10-11","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","1000.00000公克;85.00000公克;20.00000公克;24.00000公克;36.00000公克;20.00000公克","ISOLATED SOY PROTEIN SUPRO 1610, IDENTITY;CANOLA CREAMER;MALTODEXTRIN;SUGAR;SOY FIBER;INULIN;ARABIC GUM;GUAR GUM;MINERAL PREMIX;MALTODEXTRIN;SODIUM CHLORIDE;CALCIUM CARBONATE;MAGNESIUM CARBONATE;POTASSIUM CHLORIDE;SODIUM BICARBONATE;SILICONE DIOXIDE;ZINC SULFATE;FERRIC ORTHOPHOSPHATE;MANGANESE SULFATE;SODIUM FLUORIDE;CUPRIC SULFATE;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE;SODIUM SELENITE;CALCIUM CARBONATE;VANILLIN;VITAMIN PREMIX;MALTODEXTRIN;SODIUM ASCORBATE;DL-ALPHA-TOCOPHERYL ACETATE;SILICONE DIOXIDE;NIACINAMIDE;CALCIUM PANTOTHENATE;PHYTONADIONE;CHOLECALCIFEROL;RETINYL PALMITATE;BIOTIN;CYANOCOBALAMIN;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;THIAMINE MONONITRATE;FOLIC ACID;BETA-CAROTENE;CHOLINE BITARTRATE;VITAMIN PREMIX;MALTODEXTRIN;VITAMIN C;DICALCIUM PHOSPHATE DIHYDRATE;NIACINAMIDE;VITAMIN E ACETATE;CALCIUM D-PANTOTHENATE;VITAMIN B12;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;THIAMINE MONONITRATE;VITAMIN A ACETATE;FOLIC ACID;VITAMIN D3;L-CARNITINE;TAURINE;PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;D-BIOTIN","台灣","DHD09500407036"
"0930412259","益富保惠壯肺部疾病專用營養配方","PULMO-AID","2004-10-07","2019-10-06","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","400.00000公克;600.00000公克;1000.00000公克;3000.00000公克;22.00000公克;32.00000公克;43.00000公克;53.00000公克;64.00000公克;74.00000公克","Fat Powder(Canola);WHEY PROTEIN CONCENTRATE;MALTODEXTRIN;MINERAL PREMIX;MALTODEXTRIN;CALCIUM CITRATE;SODIUM CHLORIDE;MAGNESIUM CARBONATE;POTASSIUM CHLORIDE;POTASSIUM PHOSPHATE, MONOBASIC;SILICON DIOXIDE;FERRIC ORTHOPHOSPHATE;ZINC SULFATE;MANGANESE SULFATE;CUPRIC SULFATE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;POTASSIUM IODIDE;SODIUM SELENITE;SOY FIBER;VITAMIN PREMIX;MALTODEXTRIN;CHOLINE BITARTRATE;SODIUM ASCORBATE;VITAMIN E ACETATE;NICOTINAMIDE;VITAMIN A PALMITATE;D-CALCIUM PANTOTHENATE;VITAMIN B12;PHYTONADIONE;VITAMIN D3;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;THIAMINE MONONITRATE;FOLIC ACID;BIOTIN;CALCIUM PHOSPHATE, DIBASIC, ANHYDROUS;CHOLINE BITARTRATE;VANILLIN","台灣","DHD09304122598"
"0920007967","益富益力康營養均衡配方","NUTRI-AID","2003-05-14","2018-05-13","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","","","","台灣","DHD09200079672"
"008178678","益富保惠壯肺部疾病專用營養配方","PULMO-AID","1992-11-06","2018-10-11","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","400.00000公克;600.00000公克;1.00000公斤;3.00000公斤;53.00000公克;22.00000公克;32.00000公克;43.00000公克;64.00000公克;74.00000公克","CHROMIUM YEAST;FERROUS SULFATE .7H2O;POTASSIUM IODIDE;BIOTIN;MANGANOUS SULFATE H2O;CHOLINE;ZINC SULFATE H2O;CUPRIC SULFATE 5 H2O;POTASSIUM PHOSPHATE, MONOBASIC;SELENIUM YEAST;SODIUM CHLORIDE;FOLIC ACID;MOLYBOENUM YEAST;POTASSIUM CHLORIDE;CALCIUM CITRATE 4H2O;NIACIN;PANTOTHENIC ACID;VIT K;VITAMIN E;MAGNESIUM CARBONATE;SILICON DIOXIDE;VITAMIN A;VITAMIN B1;VITAMIN B2;VITAMIN B6;VITAMIN B12;VITAMIN D;VITAMIN C","台灣","DHD09200376349"
"008178954","益富益力壯營養均衡配方","NU-LIFE","1992-11-17","2021-11-16","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","400.00000公克;1000.00000公克;1.00000公斤;3.00000公斤;45.00000公克;67.00000公克;900.00000公克;56.00000公克;23.00000公克;68.00000公克;82.00000公克;1028.00000公克;400.00000公克","CUPRIC SULFATE 5 H2O;DIETARY FIBER;POTASSIUM PHOSPHATE, MONOBASIC;SODIUM CASEINATE;LACTOSE;VANILLIN;SOY PROTEIN;ZINC SULFATE H2O;VANILLA;MOISTURE;WHEY PROTEIN;MALTODEXTRIN;SODIUM CHLORIDE;ASHITABA;VIT K;FAT;VITAMIN B6;CHOLINE;PARTIALLY HYDROGENATED CONOLA OIL;VITAMIN B12;MANGANOUS SULFATE H2O;PANTOTHENIC ACID;CALCIUM CITRATE 4H2O;MAGNESIUM CARBONATE;SILICON DIOXIDE;VITAMIN B1;VITAMIN C;VITAMIN D;VITAMIN E;NIACIN;FOLIC ACID;FERROUS SULFATE .7H2O;POTASSIUM IODIDE;BIOTIN;POTASSIUM CHLORIDE;VITAMIN B2","台灣","DHD09000540240"
"088071652","益富益力康營養均衡配方","NUTRI-AID","1999-11-25","2021-12-07","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","800.00000公克;23.00000公克;57.00000公克;1.00000公斤;67.00000公克;44.00000公克;3.00000公斤;22.00000公克;56.00000公克","CANOLA FAT POWDER;MALTODEXTRIN;WHEY PROTEIN CONCENTRATE;MINERAL PREMIX;MALTODEXTRIN;CALCIUM CITRATE;SODIUM CHLORIDE;MAGNESIUM CARBONATE;POTASSIUM CHLORIDE;MONO POTASSIUM PHOSPHATE;SILICONE DIOXIDE;FERRIC ORTHOPHOSPHATE;ZINC SULFATE;MANGANESE SULFATE;CUPRIC SULFATE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;POTASSIUM IODIDE;SODIUM SELENITE;VITAMIN PREMIX;MALTODEXTRIN;SODIUM ASCORBATE;VITAMIN E ACETATE;NIACINAMIDE;VITAMIN A PALMITATE;D-CALCIUM PANTOTHENATE;VITAMIN B12;PHYTONADIONE;VITAMIN D3;PYRIDOXINE HCL;RIBOFLAVIN;THIAMINE MONONITRATE;FOLIC ACID;BIOTINE","台灣","DHD09000620642"
"1025038613","益富千卡達高營養密度均衡配方","NU-KCAL","2014-01-02","2019-01-02","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","24.00000公克;49.00000公克;61.00000公克;73.00000公克;1.00000公斤;3.00000公斤;5.00000公斤;6.00000公斤;750.00000公克;2000.00000公克","MALTODEXTRIN;WHEY PROTEIN CONCENTRATE;ISOLATED SOY PROTEIN;Fat Powder(Canola);Fat Powder(Canola);MINERAL PREMIX;CALCIUM LACTATE;SODIUM CHLORIDE;MALTODEXTRIN;MAGNESIUM PHOSPHATE;MAGNESIUM SULFATE;DIPOTASSIUM PHOSPHATE;POTASSIUM CHLORIDE;FERRIC PYROPHOSPHATE;ZINC SULFATE;MANGANESE SULFATE;SODIUM FLUORIDE;SODIUM SELENITE;COPPER SULFATE;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE;INULIN;SOY FIBER;MCT;CHOLINE BITARTRATE;CALCIUM CARBONATE;VITAMIN PREMIX;MALTODEXTRIN;SODIUM ASCORBATE;DL α-TOCOPHERYL ACETATE;NIACINAMIDE;VITAMIN A ACETATE;D-CALCIUM PANTOTHENATE;CHOLECALCIFEROL;BIOTIN;PHYTONADIONE;PYRIDOXINE HYDROCHLORIDE;THIAMINE MONONITRATE;RIBOFLAVIN;FOLIC ACID;CYANOCOBALAMIN","台灣","DHD0A250386130"
"1046047411","益富益葡寧糖尿病適用配方香草口味","GLUSEOLUS-VE","2015-12-07","2020-12-07","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","22.00000公克;44.00000公克;55.00000公克;66.00000公克;79.00000公克;1000.00000公克;3000.00000公克;750.00000公克","CANOLA OIL POWDER;WHEY PROTEIN CONCENTRATE;ISOLATED SOY PROTEIN;MALTODEXTRINE;INULIN;MINERAL PREMIX;MALTODEXTRINE;SODIUM CHLORIDE;CALCIUM CARBONATE;MAGNESIUM CARBONATE;POTASSIUM CHLORIDE;SODIUM BICARBONATE;SILICON DIOXIDE;ZINC SULFATE;FERRIC PYROPHOSPHATE;MANGANESE SULFATE;COPPER SULFATE;SODIUM SELENITE;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE;SOY FIBER;ARABIC GUM;VANILLA;RESISTANT STARCH;PHASEOLUS VULGARIS L. EXTRACT;POTASSIUM CHLORIDE;GUAR GUM;CALCIUM PHOSPHATE, DIBASIC, ANHYDROUS;CHOLINE BITARTRATE;VITAMIN PREMIX;MALTODEXTRINE;SODIUM ASCORBATE;DL-ALPHA-TOCOPHEROL ACETATE;NICOTINAMIDE;VITAMIN A ACETATE;CALCIUM PANTOTHENATE;CHOLECALCIFEROL;BIOTIN;PHYLLOQUINONE;PYRIDOXINE HYDROCHLORIDE;THIAMINE MONONITRATE;RIBOFLAVIN;FOLIC ACID;CYANOCOBALAMIN;MAGNESIUM OXIDE;L-CARNITINE;TAURINE;INOSITOL;ZINC YEAST;MOLYBDENUN YEAST;SELENIUM YEAST;CHROMIUM PICOLINATE","台灣","DHD0A460474110"
"0990000359","益富益力壯高氮均衡營養配方","NU-LIFE HN","2010-05-20","2020-05-20","益富實業股份有限公司","02-28837300","台北市士林區承德路4段281號9樓","粉劑","800.00000公克;69.00000公克;58.00000公克;46.00000公克;23.00000公克;1028.00000公克;1.00000公斤;3.00000公斤","MALTODEXTRIN DE10;CANOLA FAT POWDER;WHEY PROTEIN CONCENTRATE 75;SOY PROTEIN CONCENTRATE;SOY FIBER;MINERAL D VITAMIN PREMIX (DRI-1);MALTODEXTRIN DE10;CALCIUM PHOSPHATE, TRIBASIC;CHOLINE BITARTRATE;MAGNESIUM PHOSPHATE;SODIUM ASCORBATE;DL-ALPHA-TOCOPHERYL ACETATE;NIACINAMIDE;ZINC OXIDE;IRON, REDUCED;D-CALCIUM PANTOTHENATE;SODIUM FLUORIDE;THIAMINE MONONITRATE;RIBOFLAVIN;PYRIDOXINE HCL;FOLIC ACID;VITAMIN A ACETATE;POTASSIUM IODIDE;SODIUM SELENITE;BIOTIN;CHOLECALCIFEROL;CYANOCOBALAMIN;MINERAL PREMIX;MALTODEXTRIN DE10;SODIUM CHLORIDE;CALCIUM CARBONATE;MAGNESIUM CARBONATE;POTASSIUM CHLORIDE;SODIUM BICARBONATE;SILICON DIOXIDE;ZINC SULFATE;FERRO-ORTHO-PHOSPHATE (26.0% FE);MANGANESE SULFATE,MONOHYDRATE;SODIUM FLUORIDE;CUPRIC SULFATE;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE;SODIUM SELENITE;POTASSIUM CHLORIDE;XANTHAN GUM;CHOLINE BITARTRATE;VITAMIN PREMIX;MALTODEXTRIN DE10;SODIUM ASCORBATE;DL-ALPHA-TOCOPHERYL ACETATE;SILICON DIOXIDE;NIACINAMIDE;D-CALCIUM PANTOTHENATE;PHYTONADIONE;CHOLECALCIFEROL;VITAMIN A PALMITATE;BIOTIN;CYANOCOBALAMIN;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;THIAMINE MONONITRATE;FOLIC ACID;BETA-CAROTENE;VANILLA;VITAMIN PREMIX(3266C);MALTODEXTRIN DE10;ASCORBIC ACID;DICALCIUM PHOSPHATE;NIACINAMIDE;DL-ALPHA-TOCOPHERYL ACETATE;D-CALCIUM PANTOTHENATE;CYANOCOBALAMIN;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;THIAMINE MONONITRATE;VITAMIN A ACETATE;FOLIC ACID;CHOLECALCIFEROL","台灣","DHD09900003599"
